geometry,N_input,N_actual,target_dim,expected_curvature,k,kernel_factor,epsilon,density,alpha_idleness,i,j,edge_weight,intrinsic_edge_length,graph_distance,kappa_OR
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,47,95,0.7427299559467553,0.7777983262274428,0.7777983262274428,0.07949255084305229
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,74,106,0.8683887666104187,0.5357568053111256,0.5357568053111256,0.08914401810808947
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,62,79,0.6864922010489024,0.8747147620851772,0.8747147620851772,0.020461282251224455
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,11,27,0.9639895781409284,0.2731264508225797,0.2731264508225797,-0.10835693270194868
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,186,201,0.7438161775207643,0.7758850952863832,0.7758850952863832,0.010198082607452141
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,104,135,0.7500949705542052,0.7647873833010572,0.7647873833010572,-0.035688583515576244
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,136,167,0.7500949705542052,0.7647873833010572,0.7647873833010572,-0.035688583515576466
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,148,181,0.7286512980076437,0.8024314153882959,0.8024314153882959,-0.01987680563918448
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,129,162,0.7500949705542052,0.7647873833010572,0.7647873833010572,-0.03568858351557669
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,84,85,0.7988693059131563,0.6758403203940335,0.6758403203940335,-0.013243419128126321
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,205,206,0.741273159280553,0.7803612880645122,0.7803612880645122,0.015821613981752858
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,31,95,0.6176709547530004,0.989949493661166,0.989949493661166,0.08038834446040899
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,111,126,0.8276898823227632,0.620218747048828,0.620218747048828,-0.039173072243750884
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,19,50,0.5541184919178177,1.0958333838066379,1.0958333838066379,0.03522468519689659
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,45,237,0.6176709547529999,0.9899494936611666,0.9899494936611666,0.03200588776372848
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,67,98,0.6932201964697907,0.8633007922222031,0.8633007922222031,0.007096511930817728
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,67,84,0.7438161775207642,0.7758850952863833,0.7758850952863833,0.01019808260745192
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,102,117,0.8276898823227629,0.6202187470488286,0.6202187470488286,-0.03917307224375066
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,134,165,0.750094970554205,0.7647873833010573,0.7647873833010573,-0.035688583515576244
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,148,180,0.8683887666104187,0.5357568053111254,0.5357568053111254,0.05286128719582184
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,33,81,0.7427299559467553,0.7777983262274428,0.7777983262274428,0.06923557895441834
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,151,166,0.8276898823227629,0.6202187470488286,0.6202187470488286,-0.03917307224375022
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,189,206,0.7438161775207646,0.7758850952863827,0.7758850952863827,0.010198082607452141
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,41,249,0.742729955946755,0.7777983262274434,0.7777983262274434,0.0210488363918645
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,45,93,0.7427299559467551,0.7777983262274432,0.7777983262274432,0.07949255084305251
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,15,240,0.5646563624884745,1.0782077366941563,1.0782077366941563,-0.014861381831673626
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,54,55,0.6804805416808073,0.8848822557349926,0.8848822557349926,0.032142396054935074
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,13,253,0.9639895781409283,0.27312645082257997,0.27312645082257997,-0.10835693270194846
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,102,134,0.8683887666104186,0.5357568053111257,0.5357568053111257,0.026218298025850184
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,181,212,0.6471799049361692,0.9407839612068846,0.9407839612068846,0.011594889357443794
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,44,60,0.9639895781409284,0.2731264508225796,0.2731264508225796,0.11505693996620092
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,184,216,0.8683887666104183,0.5357568053111263,0.5357568053111263,0.08505336027851584
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,7,248,0.5646563624884755,1.0782077366941545,1.0782077366941545,0.007971804082452905
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,95,126,0.7286512980076438,0.8024314153882957,0.8024314153882957,-0.01987680563918426
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,22,23,0.5919650663304991,1.0326972257669447,1.0326972257669447,0.047353486356136565
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,25,56,0.5541184919178177,1.0958333838066379,1.0958333838066379,0.03044068238719566
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,74,122,0.7427299559467552,0.777798326227443,0.777798326227443,0.07441002642889549
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,9,24,0.5646563624884755,1.0782077366941545,1.0782077366941545,-0.014969828800675877
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,53,69,0.9639895781409284,0.2731264508225795,0.2731264508225795,0.07207947072817533
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,223,240,0.554118491917817,1.095833383806639,1.095833383806639,0.030442088350118413
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,220,252,0.868388766610419,0.5357568053111249,0.5357568053111249,0.09034343201114226
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,157,173,0.9639895781409284,0.27312645082257947,0.27312645082257947,0.04325669397309051
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,130,131,0.8811824139648206,0.5072348372419335,0.5072348372419335,-0.07308482026003227
embedded_torus,256,256,2,mixed_curvature,16,0.5,0.5085103894107407,0.06715686274509804,0.5,239,254,0.5880619622202349,1.0391916868039797,1.0391916868039797,0.0646722195587085
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,250,296,0.9063855330268253,0.3777154796198341,0.3777154796198341,-0.047759638230908896
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,23,507,0.6289838105999344,0.8203590330569485,0.8203590330569485,0.033532077290507556
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,287,380,0.6172941648493886,0.8367908377355964,0.8367908377355964,0.001451691781002018
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,63,133,0.6072972943519156,0.8508336648737992,0.8508336648737992,0.013017754289374572
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,35,150,0.5840337692145041,0.8835231220564738,0.8835231220564738,0.018627435263780523
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,46,138,0.6945134619057709,0.7274175300496069,0.7274175300496069,0.03289410027413364
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,35,104,0.8070834960107857,0.5577615257847376,0.5577615257847376,0.04079805907373013
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,371,372,0.8527577853970935,0.48082738788902313,0.48082738788902313,-0.030308985014031897
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,103,171,0.6545493751042818,0.784320653325153,0.784320653325153,-0.018502790941858915
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,70,484,0.5840337692145041,0.8835231220564738,0.8835231220564738,0.012205724119173422
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,444,514,0.5876678036848451,0.878413001488834,0.878413001488834,0.02682424302375863
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,175,221,0.9063855330268255,0.37771547961983387,0.37771547961983387,0.0263278038227881
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,347,462,0.5840337692145041,0.8835231220564737,0.8835231220564737,0.030704152972226395
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,236,305,0.8070834960107854,0.557761525784738,0.557761525784738,-0.008397376254786426
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,361,453,0.6945134619057708,0.7274175300496071,0.7274175300496071,0.02436326149123247
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,401,402,0.8230521142065325,0.5316573193292354,0.5316573193292354,-0.01757430539290694
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,310,355,0.8113529775126659,0.5508536014702735,0.5508536014702735,-0.0644900674221307
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,156,178,0.8177859999344277,0.5403484602590376,0.5403484602590376,0.00022378413430135247
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,360,406,0.9063855330268255,0.37771547961983387,0.37771547961983387,0.024843081290992663
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,215,283,0.7322788702590608,0.6725171984226761,0.6725171984226761,0.011586079255633264
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,430,454,0.756368157701944,0.6366308513941424,0.6366308513941424,0.02837936913673289
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,243,267,0.8907510981502706,0.4097861807343514,0.4097861807343514,-0.15190226699702314
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,372,419,0.747092780240293,0.6505449466546276,0.6505449466546276,0.020963268498707888
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,311,403,0.6945134619057709,0.727417530049607,0.727417530049607,0.03701230571158465
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,422,491,0.8070834960107853,0.5577615257847381,0.5577615257847381,0.03578487215007231
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,119,143,0.7876164652351192,0.5886744704606652,0.5886744704606652,0.029155004555231567
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,42,43,0.6939473189730613,0.7282307049099824,0.7282307049099824,0.0643614786856399
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,62,499,0.6945134619057709,0.727417530049607,0.727417530049607,0.006387828892607472
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,395,441,0.9063855330268253,0.37771547961983415,0.37771547961983415,0.02550438656492382
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,376,468,0.6945134619057709,0.7274175300496069,0.7274175300496069,0.03563539325875875
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,19,480,0.5734072432517696,0.8984801064860914,0.8984801064860914,0.008556164097831442
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,86,156,0.6303447289836184,0.8184447148051017,0.8184447148051017,0.010376786594125664
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,92,93,0.7591907656567898,0.6323703167608514,0.6323703167608514,0.016479424277548227
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,312,382,0.7140274233879548,0.6992248384690906,0.6992248384690906,-0.042722345218480395
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,47,69,0.7018988129052569,0.7167863639118455,0.7167863639118455,0.025242903982244602
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,241,287,0.9063855330268253,0.37771547961983404,0.37771547961983404,-0.0005418764644278262
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,166,211,0.7947466083201967,0.5774569875050551,0.5774569875050551,0.03450112830402541
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,109,155,0.9063855330268253,0.3777154796198341,0.3777154796198341,0.02525502813693692
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,41,86,0.6460779626574853,0.7962834813903477,0.7962834813903477,0.013390318285234404
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,130,221,0.5921240279230515,0.872149256902201,0.872149256902201,0.014046054797674623
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,77,491,0.5840337692145041,0.8835231220564738,0.8835231220564738,0.0122057241191732
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,236,328,0.6945134619057706,0.7274175300496073,0.7274175300496073,-0.017940108368778906
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,36,37,0.6939473189730604,0.7282307049099837,0.7282307049099837,-0.0026386290675071145
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,135,181,0.9063855330268253,0.377715479619834,0.377715479619834,0.022646187176679544
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,442,488,0.9063855330268255,0.3777154796198339,0.3777154796198339,0.02787994855178233
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,106,151,0.7189844816216698,0.6920067131010332,0.6920067131010332,-0.00830404991815925
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,337,361,0.8659938870283755,0.4569885083222715,0.4569885083222715,-0.016282888105981774
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,96,141,0.71898448162167,0.692006713101033,0.692006713101033,-0.00830404991815925
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,173,266,0.6172941648493886,0.8367908377355964,0.8367908377355964,0.008403619363947512
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,38,108,0.587667803684845,0.8784130014888342,0.8784130014888342,0.014623848470593392
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,51,75,0.7018988129052569,0.7167863639118456,0.7167863639118456,0.011659187304945973
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,422,446,0.756368157701944,0.6366308513941424,0.6366308513941424,0.007943310815683446
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,398,466,0.6303447289836183,0.8184447148051018,0.8184447148051018,0.01789513453407099
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,431,476,0.691059408215547,0.732374968938091,0.732374968938091,0.03125457676417598
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,226,294,0.7322788702590607,0.6725171984226762,0.6725171984226762,-0.006468051432224842
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,276,323,0.822377086664117,0.5327761688298451,0.5327761688298451,-0.06381101513587639
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,228,296,0.7322788702590602,0.6725171984226769,0.6725171984226769,-0.05519619016395905
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,41,455,0.584033769214504,0.883523122056474,0.883523122056474,0.012514912535092071
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,497,498,0.7082911852939603,0.7075473945208536,0.7075473945208536,0.06602428086589607
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,376,446,0.6545493751042826,0.7843206533251519,0.7843206533251519,-0.0034275212761136764
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,55,147,0.6945134619057709,0.7274175300496069,0.7274175300496069,0.03266605276594525
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,199,268,0.8070834960107854,0.557761525784738,0.557761525784738,0.0199884545984631
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,125,217,0.6945134619057709,0.727417530049607,0.727417530049607,0.01873102420962558
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,204,249,0.8113529775126662,0.5508536014702728,0.5508536014702728,-0.023770529049772726
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,445,469,0.7268630298587887,0.6804810101854093,0.6804810101854093,0.008693985759460454
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,101,515,0.5840337692145041,0.8835231220564738,0.8835231220564738,0.016141606274146625
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,335,382,0.7947466083201963,0.5774569875050558,0.5774569875050558,-0.02660188055601198
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,346,370,0.8444692313839599,0.4953505499825515,0.4953505499825515,-0.0109097947572947
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,62,86,0.7018988129052571,0.7167863639118451,0.7167863639118451,0.04616360603796277
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,249,319,0.7345110859878299,0.6692245335652198,0.6692245335652198,-0.04375226637776053
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,68,91,0.9752739727838301,0.1906333087347453,0.1906333087347453,0.05325395402247102
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,202,224,0.8659938870283755,0.4569885083222715,0.4569885083222715,0.0054620361402685225
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,136,182,0.9063855330268253,0.37771547961983404,0.37771547961983404,0.022962519243850954
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,33,55,0.6838483500796384,0.7426969747267719,0.7426969747267719,0.05964807410397566
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,87,501,0.584033769214504,0.8835231220564739,0.8835231220564739,0.012168131242056401
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,239,263,0.890751098150271,0.40978618073435075,0.40978618073435075,-0.06367398900478705
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,255,348,0.6243087717374288,0.8269327669301206,0.8269327669301206,-0.0028550898129422464
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,326,394,0.6979102989254552,0.7225332701622257,0.7225332701622257,0.013813193443892757
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,81,196,0.5840337692145041,0.8835231220564737,0.8835231220564737,0.018955237746703713
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,15,38,0.9752739727838301,0.19063330873474524,0.19063330873474524,0.026972650015559485
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,30,490,0.8070834960107854,0.557761525784738,0.557761525784738,-0.0010074394585435353
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,107,131,0.7563681577019437,0.6366308513941428,0.6366308513941428,-0.0017708774794351623
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,51,119,0.6072972943519158,0.850833664873799,0.850833664873799,0.031216149633206403
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,477,524,0.6460779626574852,0.7962834813903479,0.7962834813903479,0.020686510892671373
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,443,444,0.7591907656567898,0.6323703167608514,0.6323703167608514,0.022090126644967678
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,274,342,0.7322788702590602,0.6725171984226769,0.6725171984226769,-0.04783079310808325
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,74,143,0.8070834960107853,0.5577615257847381,0.5577615257847381,0.023196919790754
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,336,383,0.7947466083201968,0.5774569875050549,0.5774569875050549,0.04748685035620348
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,496,519,0.9752739727838301,0.19063330873474513,0.19063330873474513,0.0247643042887572
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,40,523,0.9063855330268253,0.37771547961983404,0.37771547961983404,0.029766051626375356
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,339,363,0.8659938870283757,0.45698850832227134,0.45698850832227134,-0.01627393322308124
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,222,314,0.6945134619057709,0.7274175300496069,0.7274175300496069,-0.013457917617764936
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,2,507,0.6743926605885808,0.7561805516044051,0.7561805516044051,0.0077301574377985904
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,305,373,0.714027423387955,0.6992248384690903,0.6992248384690903,-0.0035965022385262557
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,115,160,0.787616465235119,0.5886744704606656,0.5886744704606656,-0.010818613294522272
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,306,328,0.8814989112409086,0.42787877701861843,0.42787877701861843,-0.0703737371292219
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,129,174,0.747092780240292,0.6505449466546291,0.6505449466546291,-0.00988066341315319
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,0,460,0.8070834960107851,0.5577615257847385,0.5577615257847385,-0.0031301397462244474
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,235,236,0.9100806665212915,0.3698155711701,0.3698155711701,-0.1275387392130587
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,85,131,0.9063855330268253,0.37771547961983415,0.37771547961983415,0.022634742693203203
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,418,419,0.7909450225921226,0.583452089335189,0.583452089335189,0.03662242418222161
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,387,388,0.8527577853970937,0.48082738788902263,0.48082738788902263,0.01775017027300685
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,173,243,0.7140274233879553,0.6992248384690898,0.6992248384690898,0.03970214237656877
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,345,367,0.8779159913955501,0.4347321184980107,0.4347321184980107,-0.04609079664671656
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,7,99,0.6945134619057709,0.727417530049607,0.727417530049607,0.033609143241694395
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,164,210,0.9063855330268255,0.3777154796198338,0.3777154796198338,-0.007711545061992897
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,344,413,0.8070834960107857,0.5577615257847377,0.5577615257847377,0.051037357528676
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,337,429,0.6945134619057711,0.7274175300496066,0.7274175300496066,0.04042514342633163
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,234,279,0.8278329284094571,0.5236913585940967,0.5236913585940967,-0.021605314576910617
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,127,196,0.8070834960107854,0.5577615257847379,0.5577615257847379,0.015989761938976943
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,163,209,0.9063855330268253,0.377715479619834,0.377715479619834,0.01710460282446946
embedded_torus,512,529,2,mixed_curvature,23,0.5,0.3628757091189882,0.04563355673941685,0.5,428,429,0.7909450225921228,0.5834520893351887,0.5834520893351887,0.03662242418222128
