geometry,N_actual,k,epsilon,density,sigma,perturbation_strength,i,j,edge_distance_to_source,phi_edge,edge_weight_before,edge_weight_after,edge_factor,kappa_before,kappa_after,delta_kappa,abs_delta_kappa
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,58,113,0.996827975242409,0.2649380325840541,0.6688844751940074,0.6423025346614197,0.9602592951123919,0.045255959709850746,0.04653937256074048,0.0012834128508897313,0.0012834128508897313
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,152,160,1.763391013791054,0.04878636596269728,0.7975503859645546,0.791713948214051,0.9926820451055954,0.01762686773824429,0.017687403113695876,6.053537545158694e-05,6.053537545158694e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,181,189,2.002004570475543,0.020525303182022725,0.8250625579583,0.8225223590863656,0.9969212045226966,-0.026498719818646377,-0.026386192150659404,0.00011252766798697245,0.00011252766798697245
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,138,159,1.6529198562702132,0.0608784789408407,0.9188560845990458,0.9104653004796568,0.9908682281588739,-0.0020479144185463483,-0.0014101399746317966,0.0006377744439145516,0.0006377744439145516
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,111,153,1.44153037856127,0.09744625895244226,0.7138582594603896,0.7034238369393822,0.9853830611571337,-0.0010860214663506174,-0.00020566775316077646,0.0008803537131898409,0.0008803537131898409
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,0,15,0.08841714521444943,0.8928116719473098,0.6073182689304013,0.5259851430672167,0.8660782492079035,0.0627056563282904,0.05943462733777627,-0.0032710289905141243,0.0032710289905141243
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,183,217,2.0192734386049422,0.013762135785767685,0.8124825486988466,0.8108053244250326,0.9979356796321348,0.047138865591843326,0.04755896769296619,0.0004201021011228656,0.0004201021011228656
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,23,36,0.6156361491218828,0.6351670753332452,0.920474325565693,0.8327760777723576,0.9047249387000132,-0.05721918475282606,-0.059496473783927195,-0.0022772890311011373,0.0022772890311011373
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,120,154,1.512168997277542,0.0841069591241604,0.8636038847923462,0.8527086202966918,0.987383956131376,-0.011326849930006544,-0.009802158099953218,0.0015246918300533263,0.0015246918300533263
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,184,218,2.0279615859216316,0.013272809190599508,0.8102934569537993,0.8086802263874184,0.9980090786214101,0.04679681264955038,0.04720671602626014,0.00040990337670976373,0.00040990337670976373
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,7,12,0.34402054374925795,0.8624324934338559,0.900228612584231,0.7837706515325032,0.8706351259849217,0.07748686496974178,0.07396379170482958,-0.003523073264912191,0.003523073264912191
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,12,15,0.4456196706528228,0.8114577733933248,0.7323737635332419,0.6432302060159858,0.8782813339910013,0.023321496881679726,0.019922318800089545,-0.0033991780815901818,0.0033991780815901818
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,14,43,0.48059771934878437,0.6564696038490825,0.6636742582606892,0.5983219616499049,0.9015295594226376,0.013433974955470829,0.011373862021013093,-0.0020601129344577362,0.0020601129344577362
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,167,180,1.8845105988374558,0.029855631747555844,0.9060834975817159,0.9020257432962654,0.9955216552378666,-0.00412975619757372,-0.003809913584658986,0.0003198426129147336,0.0003198426129147336
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,60,115,1.0153250853396618,0.2553014863665112,0.6720642281662289,0.6463273787085388,0.9617047770450233,0.045287182847762786,0.04652299915180391,0.0012358163040411263,0.0012358163040411263
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,28,62,0.6803640581529103,0.5072951793335255,0.7856234517477156,0.7258420032712686,0.9239057230999712,-0.03431435655660908,-0.03371929573384169,0.0005950608227673904,0.0005950608227673904
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,70,112,1.1049056271659832,0.22863763449922478,0.7088117027625788,0.6845025481088283,0.9657043548251163,-0.0023901997150708176,-0.0016161120213773472,0.0007740876936934704,0.0007740876936934704
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,208,221,2.2509419500225802,0.006656814416410938,0.9204190378411724,0.9194999790331364,0.9990014778375383,-0.044886980239928764,-0.044660773417363187,0.00022620682256557778,0.00022620682256557778
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,78,112,1.1737254765435403,0.20687826282371571,0.8568196057120302,0.8302310029745794,0.9689682605764427,0.01206986997422188,0.014118414421073533,0.0020485444468516523,0.0020485444468516523
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,233,251,2.5396174997980876,0.0013891241435549308,0.6845888016658246,0.6844461548409043,0.9997916313784667,0.06112928832800657,0.061197583485538276,6.82951575317059e-05,6.82951575317059e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,29,37,0.6926895171336085,0.5989476752962248,0.8872260100534244,0.8075157166258479,0.9101578487055663,0.07487152856509927,0.07256069271703902,-0.0023108358480602442,0.0023108358480602442
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,61,95,1.0244940652357597,0.28562782277913595,0.8452357637759346,0.8090223361345775,0.9571558265831296,0.040434805965831044,0.041334785961427034,0.0008999799955959897,0.0008999799955959897
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,247,253,2.7751106907483027,0.0005103981560053488,0.6748868139954126,0.6748351448476063,0.9999234402765992,0.0207707443556735,0.020814285638501073,4.354128282757497e-05,4.354128282757497e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,90,103,1.2734659689950498,0.19326163334087604,0.9019423273888248,0.8757957002832595,0.9710107549988686,0.05676423317889412,0.05639078862841085,-0.00037344455048327063,0.00037344455048327063
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,175,183,1.9509829248830501,0.024943987327019718,0.8178063068281473,0.8147464043051256,0.996258401900947,0.00527048157377874,0.005427141699768767,0.00015666012599002688,0.00015666012599002688
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,124,171,1.5434491682490856,0.06932962625406361,0.65430164147969,0.647497268240509,0.9896005560618905,0.01799501021623584,0.018981341288177744,0.0009863310719419038,0.0009863310719419038
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,42,84,0.8393203746446015,0.38070200442610064,0.6879831555716567,0.6486956706210282,0.9428946993360849,0.024299135644208936,0.025698316532666743,0.0013991808884578072,0.0013991808884578072
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,85,119,1.2323401487010754,0.18002928792604772,0.8597807795110625,0.8365629212848806,0.9729956068110929,0.013583930095792174,0.015396647931787855,0.0018127178359956808,0.0018127178359956808
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,182,224,2.010621462728692,0.013263973986347655,0.66770401485664,0.6663755535540943,0.9980104039020479,0.03513296088327755,0.035534362570878275,0.00040140168760072203,0.00040140168760072203
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,17,46,0.5290612692067723,0.6260194954035594,0.6673433174497635,0.6046778284221377,0.9060970756894661,0.041360617328545346,0.04031554037724083,-0.0010450769513045133,0.0010450769513045133
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,99,125,1.3462580533916106,0.14353343537412966,0.6544928546246462,0.6404016134468318,0.9784699846938806,0.01119558776045082,0.011486522972321223,0.0002909352118704023,0.0002909352118704023
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,182,229,2.010621462728692,0.01276717264905133,0.5940494197651376,0.592911770039506,0.9980849241026423,0.041797165168381945,0.04219677926860477,0.0003996141002228226,0.0003996141002228226
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,246,251,2.7538931930341057,0.0006187972661010337,0.9172325032382523,0.9171473660934449,0.9999071804100849,0.07582603315596037,0.07587623795756748,5.020480160711216e-05,5.020480160711216e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,22,35,0.6019751537917057,0.645334356516174,0.9201378713758204,0.8310683842062488,0.9031998465225739,-0.10602732406053184,-0.10873889541911042,-0.0027115713585785794,0.0027115713585785794
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,222,230,2.4013149083638385,0.0036552575906168873,0.895296903661502,0.8948060225410573,0.9994517113614074,0.046834872014113405,0.046895111273073,6.023925895959348e-05,6.023925895959348e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,2,20,0.19796545919965394,0.8490447496761835,0.6802904286956947,0.5936508761848387,0.8726432875485725,0.046241482387326616,0.043705678209005505,-0.0025358041783211105,0.0025358041783211105
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,117,172,1.48867279731958,0.07787858373216687,0.6952623882362959,0.6871404807185829,0.9883182124401749,-0.008544884095535998,-0.007116494582541488,0.0014283895129945101,0.0014283895129945101
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,104,138,1.3861552225917115,0.12089283200350957,0.8639183542831913,0.8482521238128253,0.9818660751994736,-0.011261146788499987,-0.009272499689902958,0.0019886470985970295,0.0019886470985970295
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,59,88,1.0061036252060536,0.3068688004281752,0.6226448525391008,0.593984310690383,0.9539696799357738,0.02260414753511386,0.022731716236869093,0.00012756870175523183,0.00012756870175523183
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,69,77,1.0961417360123964,0.3017431701280451,0.8213314906306877,0.7841568154743532,0.9547385244807932,-0.027624389751247813,-0.02819606986096357,-0.0005716801097157553,0.0005716801097157553
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,97,139,1.3302005858650987,0.1325966844116047,0.7136438585942186,0.699449837169174,0.9801104973382593,-0.0012988217411027403,-0.00019993847479882199,0.0010988832663039183,0.0010988832663039183
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,182,187,2.010621462728692,0.020786448639594383,0.6164779821053161,0.6145558239184452,0.9968820327040608,0.04268974257899838,0.04286095162083159,0.00017120904183320906,0.00017120904183320906
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,213,218,2.3022722789451917,0.006189946251227662,0.7271838827492296,0.726508698376883,0.9990715080623158,0.008316298587131343,0.00841946896197876,0.00010317037484741665,0.00010317037484741665
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,37,92,0.7855049749216982,0.38517635171452796,0.6183362137882883,0.5826109407442962,0.9422235472428208,0.04859862101590162,0.05005094856314751,0.0014523275472458907,0.0014523275472458907
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,168,189,1.8927350257299271,0.02623307416014673,0.9154136291230406,0.9118115120800415,0.996065038875978,0.005293500044011634,0.005874083572146582,0.0005805835281349481,0.0005805835281349481
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,249,254,2.821539670367232,0.0003993640699981523,0.9226017815854871,0.9225465134851148,0.9999400953895002,-0.050551776272279136,-0.05051162249172281,4.015378055632901e-05,4.015378055632901e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,143,185,1.6921879938621385,0.04423111646053234,0.7088117027625601,0.7041089728165383,0.9933653325309202,-0.0023901997150594934,-0.0017916191969216122,0.0005985805181378812,0.0005985805181378812
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,53,87,0.9495719114717376,0.33022670433695356,0.8368136316667357,0.7953629005073042,0.950465994349457,0.05082730766697974,0.051842332378007505,0.0010150247110277677,0.0010150247110277677
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,22,25,0.6019751537917057,0.6953999894473775,0.598613105450161,0.5361717733681954,0.8956900015828934,0.03612345269301198,0.03342013841522484,-0.002703314277787139,0.002703314277787139
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,33,67,0.7402777452259546,0.4668194079641737,0.8005455451413576,0.7444890155266708,0.929977088805374,-0.02036728330127957,-0.018601308972779673,0.0017659743284998974,0.0017659743284998974
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,4,25,0.26594810374277167,0.807427622320028,0.762539909225693,0.6701855413511584,0.8788858566519958,0.03486495777816978,0.033012326684563775,-0.0018526310936060053,0.0018526310936060053
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,128,154,1.5747025867290723,0.0744169413672084,0.6538357314620457,0.6465372631682461,0.9888374587949187,0.011201612057602062,0.011483631236380631,0.00028201917877856975,0.00028201917877856975
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,135,190,1.629423656312251,0.049984385290510865,0.6790886656176004,0.673997091191303,0.9925023422064234,0.005665839672698847,0.006734490434103457,0.0010686507614046103,0.0010686507614046103
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,108,116,1.4178570547050908,0.13966210917641292,0.7913105867192303,0.7747331708860055,0.9790506836235381,0.01687730320372227,0.016641523682526138,-0.00023577952119613332,0.00023577952119613332
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,51,56,0.9302216980739991,0.4257118964989392,0.669360656651656,0.6266174374639132,0.9361432155251591,-0.0015415931116096182,-0.002771733199477655,-0.0012301400878680369,0.0012301400878680369
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,236,252,2.582348284870543,0.0011372325279751948,0.7338767040150876,0.7337515157461882,0.9998294151208037,-0.013425688625268606,-0.01334682321389713,7.886541137147596e-05,7.886541137147596e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,87,100,1.248857627859866,0.20513279470460322,0.9026561987968652,0.87488154048937,0.9692300807943095,0.05650958371865478,0.056117764236153,-0.00039181948250177623,0.00039181948250177623
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,170,178,1.9092525048887177,0.029139016684861744,0.8123872018648831,0.8088363772304268,0.9956291474972707,0.04681031487821563,0.047033054675059804,0.00022273979684417355,0.00022273979684417355
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,198,219,2.1540962973945654,0.00902614939266435,0.9003571470786954,0.8991381333612526,0.9986460775911004,-0.06466070016914927,-0.06431947552295081,0.00034122464619845694,0.00034122464619845694
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,52,60,0.93993099397659,0.4082592173340852,0.8451922158539893,0.7934335889727776,0.9387611173998872,0.0031641489132742118,0.002340959171528878,-0.0008231897417453338,0.0008231897417453338
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,185,190,2.03668702642381,0.018788763303144267,0.6245613768545332,0.6228011664728323,0.9971816855045283,0.006348259381303678,0.006475336659283459,0.0001270772779797813,0.0001270772779797813
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,82,116,1.2073808031625741,0.19117079173395046,0.8586191997495146,0.8339977629174017,0.9713243812399074,0.012986077333287827,0.014898577454906747,0.0019125001216189208,0.0019125001216189208
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,112,138,1.4494046597276546,0.10813001851453051,0.6518376320821028,0.641265149798277,0.9837804972228205,0.011253938980900768,0.011556938351547807,0.0003029993706470391,0.0003029993706470391
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,217,246,2.345100440277749,0.00327391338339679,0.6478580215730435,0.6475398669159381,0.9995089129924905,-0.03401027692023306,-0.03382619403551401,0.0001840828847190501,0.0001840828847190501
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,188,201,2.0630988718781182,0.014934884405397152,0.9137211184507399,0.9116741705583151,0.9977597673391905,-0.02585373962758486,-0.025613921443913945,0.00023981818367091456,0.00023981818367091456
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,191,196,2.089890396075302,0.015221519833748639,0.6422892236457768,0.6408227309222677,0.9977167720249377,-0.01537539448025016,-0.01522756856313534,0.00014782591711481885,0.00014782591711481885
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,72,98,1.1223192149848509,0.2464553941227804,0.6719092286350041,0.6470698805713081,0.9630316908815829,0.04836237768239948,0.047812268084709064,-0.000550109597690418,0.000550109597690418
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,136,162,1.6372514801712799,0.06099647997494899,0.65700148603362,0.6509902693356657,0.9908505280037576,0.011337915828858569,0.011639370364502355,0.0003014545356437859,0.0003014545356437859
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,0,6,0.08841714521444943,0.9505196411371042,0.7913374257671609,0.6785101608733767,0.8574220538294344,-0.0720824410190708,-0.07664389713418296,-0.004561456115112161,0.004561456115112161
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,162,175,1.843702560731591,0.034637235062190234,0.9045494638459111,0.8998497999852197,0.9948044147406715,0.055581412202032165,0.056034213698168855,0.00045280149613668996,0.00045280149613668996
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,231,234,2.512554412941122,0.00243707200325806,0.6104243911616826,0.6102012439326117,0.9996344391995113,0.038173388498863425,0.03823634315392055,6.295465505712361e-05,6.295465505712361e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,45,87,0.8703862854376974,0.361293096836504,0.6917996727371768,0.6543083058141226,0.9458060354745244,0.024894416427874044,0.026199041732403172,0.0013046253045291278,0.0013046253045291278
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,232,248,2.5259565044679104,0.00157789223703297,0.7304918908885939,0.7303189952660166,0.999763316164445,-0.020773455295712617,-0.020691271814531786,8.218348118083085e-05,8.218348118083085e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,240,250,2.6443606574741034,0.0009545933555669562,0.6820155721573795,0.6819179150273433,0.9998568109966649,0.03137267328346938,0.0314182664335515,4.5593150082123834e-05,4.5593150082123834e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,48,61,0.9006588352735401,0.4202696175478817,0.9160199969218346,0.858273690855952,0.9369595573678178,0.015535305903772278,0.015463744349582531,-7.156155418974741e-05,7.156155418974741e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,24,66,0.6290382406486713,0.5157942316962094,0.6468169892191341,0.5967733184187833,0.9226308652455686,0.01927364450101543,0.019843554257841456,0.0005699097568260258,0.0005699097568260258
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,186,212,2.045450917577397,0.013475266453797484,0.7046896082893667,0.7032652262535285,0.9979787100319304,0.00846186445907271,0.008692574378252438,0.00023070991917972794,0.00023070991917972794
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,110,152,1.4336480289347269,0.09967987053004337,0.713882401462468,0.7032084456597496,0.9850480194204935,-0.0010596378018192798,-0.00016888333751685636,0.0008907544643024234,0.0008907544643024234
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,61,69,1.0244940652357597,0.34863959374346876,0.8317389720205088,0.7882424014246328,0.9477040609384797,0.049279312630602035,0.04891875189201611,-0.0003605607385859244,0.0003605607385859244
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,32,61,0.7286203343053332,0.49053796439153996,0.6597325140415797,0.6111889373694493,0.926419305341269,0.01903138137204763,0.017837316326502428,-0.0011940650455452007,0.0011940650455452007
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,31,36,0.7168086110058894,0.5935342779913171,0.7564554462734694,0.6891081107029908,0.9109698583013024,-0.020579413547650915,-0.022196202701500356,-0.0016167891538494406,0.0016167891538494406
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,221,226,2.389804390265278,0.004149675279867745,0.7668529178377036,0.7663755892482368,0.9993775487080199,-0.03715729524325462,-0.037053012173151156,0.00010428307010346138,0.00010428307010346138
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,185,227,2.03668702642381,0.01189401976852062,0.6597621893705238,0.6585851056920895,0.9982158970347219,0.01953090748181696,0.0199108967333661,0.00037998925154913987,0.00037998925154913987
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,97,110,1.3302005858650987,0.16768459584020423,0.9005173068151617,0.8778668747191003,0.9748473106239693,0.01138806092800082,0.01168941627957687,0.0003013553515760492,0.0003013553515760492
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,101,127,1.3622568409763849,0.13756045562841326,0.6538357314620457,0.6403444402931373,0.979365931655738,0.011201616094481337,0.011493070680130613,0.0002914545856492756,0.0002914545856492756
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,73,99,1.1309711908611015,0.24181282533203083,0.6709944850196238,0.6466562241889029,0.9637280762001954,0.006702173591081384,0.006620811819324723,-8.13617717566606e-05,8.13617717566606e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,130,172,1.5903288187715405,0.06197511647813125,0.7120816298577869,0.7054619285649308,0.9907037325282804,-0.00791351899513515,-0.007245980210907499,0.0006675387842276503,0.0006675387842276503
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,2,13,0.19796545919965394,0.8906845832015493,0.6916237981071005,0.5992209999547062,0.8663973125197676,0.004851299658930608,0.0010014520611728583,-0.0038498475977577495,0.0038498475977577495
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,159,214,1.8194443124083075,0.025680420128216842,0.6309617199948592,0.6285312156867155,0.9961479369807674,0.0255934977603961,0.026276339395607584,0.0006828416352114841,0.0006828416352114841
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,95,121,1.314079599611262,0.15609730164856417,0.6560761212877736,0.6407143644564119,0.9765854047527154,0.011334848216900006,0.011667484745230161,0.00033263652833015467,0.00033263652833015467
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,32,45,0.7286203343053332,0.5494057404238296,0.9207828555568656,0.8449003475778474,0.9175891389364256,-0.03952983482496908,-0.039824719007454545,-0.00029488418248546644,0.00029488418248546644
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,212,241,2.291823089041167,0.004266979404021822,0.6636742582607069,0.6632494756020603,0.9993599530893967,0.013433974955458505,0.0136456145654954,0.00021163961003689558,0.00021163961003689558
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,127,174,1.5668900668607209,0.06441840032938514,0.653768956121069,0.6474517435703193,0.9903372399505922,0.01760049774760819,0.01854900060047182,0.0009485028528636308,0.0009485028528636308
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,179,200,1.9848718451844296,0.01834882921369512,0.9122410165590731,0.9097302333668875,0.9972476756179457,0.05631225112697402,0.05677630323078442,0.0004640521038103973,0.0004640521038103973
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,190,219,2.0809154986521325,0.011194858933271785,0.654630550870719,0.6535312763701578,0.9983207711600093,0.01680056058254431,0.017022736400720273,0.00022217581817596255,0.00022217581817596255
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,79,92,1.1821821932430916,0.2396618474036209,0.9048447055989999,0.8723161925354136,0.9640507228894568,0.055389736496847974,0.05494921996287483,-0.0004405165339731454,0.0004405165339731454
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,23,49,0.6156361491218828,0.579985991396526,0.7227942854188537,0.659912701388194,0.9130021012905211,-0.025682741325103287,-0.0272973418846012,-0.001614600559497914,0.001614600559497914
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,77,111,1.1652386621371973,0.21096237035988677,0.8563221737754007,0.8292244104396922,0.968355644446017,-0.0077845446229452,-0.005968781351396446,0.0018157632715487537,0.0018157632715487537
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,228,244,2.473744715410857,0.002099741214018151,0.7117868123626448,0.711562627146818,0.9996850388178973,0.015537077209355266,0.015624350137406706,8.72729280514406e-05,8.72729280514406e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,210,244,2.2712063681520958,0.004447063073578033,0.6887028748308913,0.6882434690623922,0.9993329405389633,0.002228398430724088,0.0024668653321597844,0.0002384669014356966,0.0002384669014356966
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,1,11,0.1532430094961162,0.9104235489043715,0.7556740521880946,0.6524765343268897,0.8634364676643442,0.03725309556832401,0.03385315949399981,-0.0033999360743242057,0.0033999360743242057
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,228,241,2.473744715410857,0.0022534638633208673,0.9129721153199194,0.9126635128694055,0.9996619804205019,0.014924821763840357,0.015101928385662045,0.00017710662182168768,0.00017710662182168768
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,21,63,0.5880369353318721,0.5416987837001803,0.6348487107985316,0.5832641946275527,0.9187451824449729,0.021365899019161416,0.02190050884047634,0.0005346098213149242,0.0005346098213149242
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,32,74,0.7286203343053332,0.451618549367632,0.6700721625714348,0.6246796098666133,0.9322572175948552,0.03604987783045477,0.03627913112461545,0.00022925329416068063,0.00022925329416068063
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,39,47,0.8073626244973523,0.5087194887710356,0.8677576999205329,0.8015409118984274,0.9236920766843446,-0.031568026740461885,-0.03250516168227646,-0.0009371349418145769,0.0009371349418145769
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,10,31,0.40786755353750237,0.736449577862583,0.8286015995025477,0.737068104777061,0.8895325633206126,0.03720383436387287,0.03478452652896735,-0.0024193078349055153,0.0024193078349055153
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,218,223,2.356087678668095,0.0048509975031788615,0.7513782603584004,0.7508315202486592,0.9992723503745232,-0.029049845617463488,-0.028973806207017505,7.603941044598272e-05,7.603941044598272e-05
sphere,256,16,0.13320134212632276,0.06464460784313726,0.7299351810299947,-0.15,88,143,1.2570820547523374,0.1475186599288294,0.6976096811539894,0.6821731143564073,0.9778722010106756,-0.006463993791441025,-0.004639375380961042,0.0018246184104799834,0.0018246184104799834
