model,galaxy,true_f_lambda_opt,pred_f_lambda,exact_factor_match,abs_factor_error,best_possible_error,best_possible_verdict,bridge_error_pred,bridge_verdict_pred,beta_grav_pred,beta_mod_bridge_pred,beta_mod_ML_pred
fixed_f_1.5,UGC04483,0.5,1.5,False,1.0,0.076672156016291,strong_bridge,0.2255048821041377,moderate_bridge,0.7944207831830457,1.9021702717739368,2.4560132502083767
fixed_f_1.5,UGC04499,1.5,1.5,True,0.0,0.1343833779007635,strong_bridge,0.1343833779007635,strong_bridge,0.7797564814030151,1.876859686901604,2.1682343418382697
fixed_f_1.5,UGC05005,0.5,1.5,False,1.0,0.117137750817056,strong_bridge,0.2732077330719549,moderate_bridge,0.7265419685540335,1.785011437724262,2.4560132502083767
fixed_f_1.5,UGC05253,0.5,1.5,False,1.0,0.0045642533310297,strong_bridge,0.2414247318596515,moderate_bridge,0.2944702085645927,1.0392555799824872,1.3700098376924783
fixed_f_1.5,UGC05414,0.5,1.5,False,1.0,0.0602756876988976,strong_bridge,0.2700334001815415,moderate_bridge,0.770924323936252,1.8616153831139708,2.550274743497787
fixed_f_1.5,UGC05716,3.0,1.5,False,1.5,0.243865067627534,moderate_bridge,0.2729413443333893,moderate_bridge,0.6887773860579722,1.71982976833606,2.365462201614556
fixed_f_1.5,UGC05721,1.5,1.5,True,0.0,0.0513874099983161,strong_bridge,0.0513874099983161,strong_bridge,0.5217132727975988,1.4314771088486555,1.5090218324491294
fixed_f_1.5,UGC05750,2.0,1.5,False,0.5,0.2108156599951271,moderate_bridge,0.2245607082468874,moderate_bridge,0.8252382551578541,1.955361228402456,2.521617422792411
fixed_f_1.5,UGC05764,0.5,1.5,False,1.0,0.0554388700827062,strong_bridge,0.2782142106179238,moderate_bridge,0.7559711950738626,1.835806282697487,2.5434225911667343
fixed_f_1.5,UGC05829,2.0,1.5,False,0.5,0.2610321624327157,moderate_bridge,0.2777155351913257,moderate_bridge,0.7911642752290393,1.896549539045322,2.625765375623437
fixed_f_1.5,UGC05918,1.0,1.5,False,0.5,0.1610496707873508,strong_bridge,0.2011290398108234,moderate_bridge,0.8572709152205098,2.0106495996706,2.516864049225757
fixed_f_1.5,UGC05986,1.0,1.5,False,0.5,0.1747769885685193,strong_bridge,0.1959400881668101,strong_bridge,0.8670518439440911,2.0275314826475013,2.521617422792411
fixed_f_1.5,UGC05999,0.5,1.5,False,1.0,0.0517236828454416,strong_bridge,0.102303562483406,strong_bridge,0.8178271512641788,1.9425696630819729,2.163949395249844
fixed_f_1.5,UGC06399,0.5,1.5,False,1.0,0.1428491464158061,strong_bridge,0.1860061126969221,strong_bridge,0.8506255925868964,1.999179772804984,2.4560132502083767
fixed_f_1.5,UGC06446,1.0,1.5,False,0.5,0.0043482132181647,strong_bridge,0.2117370385737023,moderate_bridge,0.682583327557146,1.709138823363634,2.1682343418382697
fixed_f_1.5,UGC06614,1.0,1.5,False,0.5,0.090967291201185,strong_bridge,0.2921651602244243,moderate_bridge,0.6698402217111852,1.6871442226735058,2.3835280885699657
fixed_f_1.5,UGC06628,0.5,1.5,False,1.0,0.0488340667834896,strong_bridge,0.2687427545226021,moderate_bridge,0.7728313349598892,1.864906884140769,2.550274743497787
fixed_f_1.5,UGC06667,2.0,1.5,False,0.5,0.2313851845421675,moderate_bridge,0.2539247998422692,moderate_bridge,0.8273571426335429,1.959018428185495,2.625765375623437
fixed_f_1.5,UGC06786,0.5,1.5,False,1.0,0.1313932628418167,strong_bridge,0.315583289906,moderate_bridge,0.3753807161456579,1.1789071160674056,1.722499025345963
fixed_f_1.5,UGC06787,0.5,1.5,False,1.0,0.0064034882080604,strong_bridge,0.2145950482647843,moderate_bridge,0.3159020104652805,1.0762468700630743,1.370308231040935
fixed_f_1.5,UGC06818,0.5,1.5,False,1.0,0.0509007600812331,strong_bridge,0.2940496958254171,moderate_bridge,0.7320255784300098,1.794476148370197,2.541929846561012
fixed_f_1.5,UGC06917,0.5,1.5,False,1.0,0.0014703484017694,strong_bridge,0.274460614513708,moderate_bridge,0.7655426762584385,1.852326659222065,2.5530339169396643
fixed_f_1.5,UGC06923,0.5,1.5,False,1.0,0.0626836310224968,strong_bridge,0.2184805943312043,moderate_bridge,0.7514361589325063,1.8279788103175056,2.339006296015373
fixed_f_1.5,UGC06930,0.5,1.5,False,1.0,0.0345674133968302,strong_bridge,0.1853641521884579,strong_bridge,0.811521525700146,1.931686153358452,2.3712265530025247
fixed_f_1.5,UGC06973,1.5,1.5,True,0.0,0.0266543180865003,strong_bridge,0.0266543180865003,strong_bridge,0.5397485352045539,1.4626059717630602,1.5026583041779402
fixed_f_1.5,UGC06983,1.0,1.5,False,0.5,0.0323893912271661,strong_bridge,0.1873202036737127,strong_bridge,0.7031258527359419,1.7445952218222356,2.146719076453808
fixed_f_1.5,UGC07089,0.5,1.5,False,1.0,0.2330150895688553,moderate_bridge,0.2713404037170849,moderate_bridge,0.7709720005216645,1.861697672900393,2.554962128265934
fixed_f_1.5,UGC07125,0.5,1.5,False,1.0,0.0988386897434697,strong_bridge,0.1819703819938918,strong_bridge,0.71997677311801,1.7736799104016852,2.1682343418382697
fixed_f_1.5,UGC07151,0.5,1.5,False,1.0,0.1090553215628541,strong_bridge,0.287172096333868,moderate_bridge,0.7420959156095344,1.811857550342056,2.541788194630885
fixed_f_1.5,UGC07232,0.5,1.5,False,1.0,0.0004148167261335,strong_bridge,0.2579477645948335,moderate_bridge,0.7887816189512575,1.8924370743098704,2.550274743497787
fixed_f_1.5,UGC07261,0.5,1.5,False,1.0,0.048746291890746,strong_bridge,0.1670824032095163,strong_bridge,0.8366374982460285,1.9750363219726448,2.3712265530025247
fixed_f_1.5,UGC07323,2.0,1.5,False,0.5,0.2533041703214814,moderate_bridge,0.2563316561757899,moderate_bridge,0.7920003154792941,1.8979925445172607,2.552202954824057
fixed_f_1.5,UGC07399,1.0,1.5,False,0.5,0.1078787269883864,strong_bridge,0.2489005221629111,moderate_bridge,0.6225708765196032,1.6055573328728352,2.1376094382282016
fixed_f_1.5,UGC07524,0.5,1.5,False,1.0,0.061858148444756,strong_bridge,0.1825380790124263,strong_bridge,0.8154040632179527,1.9383874131141865,2.3712265530025247
fixed_f_1.5,UGC07559,0.5,1.5,False,1.0,0.0390209116607027,strong_bridge,0.1649327498566684,strong_bridge,0.8395907514963321,1.9801336370826688,2.3712265530025247
fixed_f_1.5,UGC07577,0.5,1.5,False,1.0,0.113336074004245,strong_bridge,0.1968427308004445,strong_bridge,0.867034748149182,2.0275019753054884,2.524414648361637
fixed_f_1.5,UGC07603,0.5,1.5,False,1.0,0.0606292531863391,strong_bridge,0.2303501977038007,moderate_bridge,0.7734008634604725,1.865889890332776,2.424336217284818
fixed_f_1.5,UGC07608,0.5,1.5,False,1.0,0.1206061979297792,strong_bridge,0.2197052686200753,moderate_bridge,0.7528112470563029,1.830352212419179,2.345719045394889
fixed_f_1.5,UGC07690,1.0,1.5,False,0.5,0.0555111203760661,strong_bridge,0.1909258837897118,strong_bridge,0.7082563563318933,1.753450471028848,2.167230956839936
fixed_f_1.5,UGC07866,0.5,1.5,False,1.0,0.0169288850935809,strong_bridge,0.2696002474776615,moderate_bridge,0.7715643345971923,1.8627200415147536,2.550274743497787
fixed_f_1.5,UGC08286,0.5,1.5,False,1.0,0.0222977389288246,strong_bridge,0.3111734790053554,moderate_bridge,0.7087815916625324,1.7543570272095308,2.5468778767058686
fixed_f_1.5,UGC08490,1.0,1.5,False,0.5,0.2700364434045174,moderate_bridge,0.2996747229564749,moderate_bridge,0.6863763174020976,1.7156855238360205,2.4498409240330634
fixed_f_1.5,UGC08550,0.5,1.5,False,1.0,0.0470722724791204,strong_bridge,0.2421911129700845,moderate_bridge,0.7567691370839649,1.8371835306069235,2.424336217284818
fixed_f_1.5,UGC08699,1.5,1.5,True,0.0,0.2899511409083681,moderate_bridge,0.2899511409083681,moderate_bridge,0.2661667540023864,0.990403817408119,1.3948389673847883
fixed_f_1.5,UGC08837,2.0,1.5,False,0.5,0.2633728349541495,moderate_bridge,0.2816768731516152,moderate_bridge,0.7851378881738418,1.8861479949880509,2.625765375623437
fixed_f_1.5,UGC09037,1.5,1.5,True,0.0,0.199074030206982,strong_bridge,0.199074030206982,strong_bridge,0.6991483330933366,1.737730022919099,2.169651239262697
fixed_f_1.5,UGC09133,0.5,1.5,False,1.0,0.0070018115159482,strong_bridge,0.3943414564091727,failed_bridge,0.1720973622566537,0.8280400472549844,1.367173064786145
fixed_f_1.5,UGC09992,1.0,1.5,False,0.5,0.0054379643788625,strong_bridge,0.2324501114689264,moderate_bridge,0.726443167433835,1.7848409069907991,2.3253744592505945
fixed_f_1.5,UGC10310,0.5,1.5,False,1.0,0.0534014910385659,strong_bridge,0.1629018576202462,strong_bridge,0.8423808474391428,1.9849493426799605,2.3712265530025247
fixed_f_1.5,UGC11455,0.5,1.5,False,1.0,0.0654735673330558,strong_bridge,0.2646804444134555,moderate_bridge,0.766624914650639,1.854194602687003,2.521617422792411
fixed_f_1.5,UGC11557,0.5,1.5,False,1.0,0.0450402197050814,strong_bridge,0.3232307735514629,moderate_bridge,0.7197662253736796,1.773316504994971,2.6202676417495434
fixed_f_1.5,UGC11820,1.0,1.5,False,0.5,0.105020505024414,strong_bridge,0.251127658740912,moderate_bridge,0.6384237801645027,1.6329194445639317,2.180504412565812
fixed_f_1.5,UGC11914,1.5,1.5,True,0.0,0.0098515970855769,strong_bridge,0.0098515970855769,strong_bridge,0.5760957161035813,1.5253412059947813,1.51046075522077
fixed_f_1.5,UGC12506,0.5,1.5,False,1.0,0.0422409313997342,strong_bridge,0.2565225304376075,moderate_bridge,0.7785433028401756,1.8747657407021432,2.521617422792411
fixed_f_1.5,UGC12632,0.5,1.5,False,1.0,0.0221798642422657,strong_bridge,0.1998938640745812,strong_bridge,0.8161797699859803,1.9397262829958024,2.424336217284818
fixed_f_1.5,UGC12732,0.5,1.5,False,1.0,0.1286854776416823,strong_bridge,0.2363392330018945,moderate_bridge,0.7414905493581587,1.8108126881921816,2.3712265530025247
fixed_f_1.5,UGCA281,0.5,1.5,False,1.0,0.2525930431519521,moderate_bridge,0.2669766387897673,moderate_bridge,0.8075013681280074,1.924747361388941,2.625765375623437
fixed_f_1.5,UGCA442,0.5,1.5,False,1.0,0.0184973454553465,strong_bridge,0.2047869993505802,moderate_bridge,0.8239013130550044,1.9530536663329368,2.4560132502083767
fixed_f_1.5,UGCA444,0.5,1.5,False,1.0,0.1802315183922434,strong_bridge,0.2049895838450089,moderate_bridge,0.8538308903116283,2.0047121166778705,2.521617422792411
fixed_f_2.0,CamB,0.5,2.0,False,1.5,0.2695487548098539,moderate_bridge,0.2713376201792091,moderate_bridge,0.8014504650473748,1.914303502671769,2.6271474357473728
fixed_f_2.0,D512-2,0.5,2.0,False,1.5,0.0265997680315731,strong_bridge,0.2309238633542353,moderate_bridge,0.8287111512830512,1.9613554471145465,2.550274743497787
fixed_f_2.0,D564-8,0.5,2.0,False,1.5,0.0069178942165734,strong_bridge,0.1807787417162239,strong_bridge,0.8430288333876006,1.9860677664269983,2.424336217284818
fixed_f_2.0,D631-7,0.5,2.0,False,1.5,0.0401301671543648,strong_bridge,0.2356594767662966,moderate_bridge,0.8101706674056324,1.9293545719421217,2.5242081419150475
fixed_f_2.0,DDO064,0.5,2.0,False,1.5,0.1549283765475171,strong_bridge,0.4496474940640585,failed_bridge,0.8621906517335178,2.019141064892052,3.6688141565890686
fixed_f_2.0,DDO154,1.0,2.0,False,1.0,0.2228406513929126,moderate_bridge,0.2735964491816245,moderate_bridge,0.7259888446166536,1.784056745808344,2.4560132502083767
fixed_f_2.0,DDO161,0.5,2.0,False,1.5,0.0861308843612431,strong_bridge,0.2527309787650551,moderate_bridge,0.7852042570116664,1.8862625476021364,2.5242081419150475
fixed_f_2.0,DDO168,0.5,2.0,False,1.5,0.1196613689534188,strong_bridge,0.2059475584095288,moderate_bridge,0.8525263315605467,2.002460448273504,2.5218239292390003
fixed_f_2.0,DDO170,1.5,2.0,False,0.5,0.1383421897866469,strong_bridge,0.1838061667515294,strong_bridge,0.8136619291979654,1.9353804897956883,2.3712265530025247
fixed_f_2.0,ESO079-G014,1.0,2.0,False,1.0,0.0360317949995929,strong_bridge,0.2971638687827941,moderate_bridge,0.7285445226431264,1.7884678460820362,2.544644144837404
fixed_f_2.0,ESO116-G012,0.5,2.0,False,1.5,0.0582929365245487,strong_bridge,0.2270606235396921,moderate_bridge,0.8215859782413757,1.9490573984446145,2.521617422792411
fixed_f_2.0,ESO444-G084,0.5,2.0,False,1.5,0.1382267810830451,strong_bridge,0.2618968115055048,moderate_bridge,0.7706916917302142,1.86121385992635,2.521617422792411
fixed_f_2.0,ESO563-G021,1.0,2.0,False,1.0,0.0692329191269053,strong_bridge,0.282458782142181,moderate_bridge,0.6911295635657915,1.723889626714556,2.402495611138739
fixed_f_2.0,F561-1,0.5,2.0,False,1.5,0.0703859295313319,strong_bridge,0.2656487298693891,moderate_bridge,0.7774029531110185,1.8727974970696173,2.550274743497787
fixed_f_2.0,F563-1,1.0,2.0,False,1.0,0.0488522289673015,strong_bridge,0.2568801097077947,moderate_bridge,0.7132709246380071,1.7621056159252002,2.3712265530025247
fixed_f_2.0,F563-V1,2.0,2.0,True,0.0,0.2285129626403231,moderate_bridge,0.2285129626403231,moderate_bridge,0.8738964233617526,2.039345226722385,2.6433953235323338
fixed_f_2.0,F563-V2,0.5,2.0,False,1.5,0.2304293295177996,moderate_bridge,0.2886978635912099,moderate_bridge,0.7750264100277988,1.8686955837079808,2.6271474357473728
fixed_f_2.0,F565-V2,0.5,2.0,False,1.5,0.0336834135194078,strong_bridge,0.276964747988594,moderate_bridge,0.7610591049290107,1.8445880151074725,2.551173002942841
fixed_f_2.0,F567-2,0.5,2.0,False,1.5,0.0767029850347504,strong_bridge,0.2444952464147373,moderate_bridge,0.8086585699078879,1.9267446916610145,2.550274743497787
fixed_f_2.0,F568-1,1.0,2.0,False,1.0,0.0710361440313594,strong_bridge,0.2871262502070134,moderate_bridge,0.7421634307567002,1.8119740814860648,2.541788194630885
fixed_f_2.0,F568-3,0.5,2.0,False,1.5,0.0410342126483761,strong_bridge,0.2924631211910163,moderate_bridge,0.7698598234753558,1.859778055318464,2.628524549065314
fixed_f_2.0,F568-V1,3.0,2.0,False,1.0,0.2336924861939182,moderate_bridge,0.2451701361781453,moderate_bridge,0.7525848069243857,1.8299613767514893,2.424336217284818
fixed_f_2.0,F571-8,2.0,2.0,True,0.0,0.0106469819354486,strong_bridge,0.0106469819354486,strong_bridge,0.5573321577397716,1.492955304258846,1.5090218324491294
fixed_f_2.0,F571-V1,0.5,2.0,False,1.5,0.0511370071332746,strong_bridge,0.1858549869039919,strong_bridge,0.8358987493455823,1.9737612413704748,2.424336217284818
fixed_f_2.0,F574-1,0.5,2.0,False,1.5,0.1837503507612235,strong_bridge,0.2815830607330877,moderate_bridge,0.7509823839054639,1.827195594620831,2.543363741513862
fixed_f_2.0,F574-2,0.5,2.0,False,1.5,0.046482722658153,strong_bridge,0.2339719064024321,moderate_bridge,0.8211248328057459,1.9482614614227167,2.5433289949888374
fixed_f_2.0,F579-V1,0.5,2.0,False,1.5,0.0737966946280181,strong_bridge,0.3012527489273014,moderate_bridge,0.7390186910278462,1.8065462607140628,2.5854073242373405
fixed_f_2.0,F583-1,3.0,2.0,False,1.0,0.2365428962443859,moderate_bridge,0.2599845116236062,moderate_bridge,0.745357963390409,1.817487844811846,2.4560132502083767
fixed_f_2.0,F583-4,1.0,2.0,False,1.0,0.1915310130719069,strong_bridge,0.2033040138511815,moderate_bridge,0.8575845989136717,2.011191017724997,2.524414648361637
fixed_f_2.0,IC2574,1.0,2.0,False,1.0,0.168878578499504,strong_bridge,0.20552142072821,moderate_bridge,0.8543414619485796,2.005593363323249,2.524414648361637
fixed_f_2.0,IC4202,2.0,2.0,True,0.0,0.0013180183106114,strong_bridge,0.0013180183106114,strong_bridge,0.5686277926730074,1.512451570153611,1.51046075522077
fixed_f_2.0,KK98-251,0.5,2.0,False,1.5,0.1090688597278308,strong_bridge,0.4553625298801207,failed_bridge,0.8589641370021068,2.0135721004656366,3.6970869815887486
fixed_f_2.0,NGC0024,0.5,2.0,False,1.5,0.1056032598902375,strong_bridge,0.2564299120800846,moderate_bridge,0.7786786145806159,1.8749992887661435,2.521617422792411
fixed_f_2.0,NGC0055,1.0,2.0,False,1.0,0.1075708906335833,strong_bridge,0.1889185353952522,strong_bridge,0.8066384157120252,1.923257905518956,2.3712265530025247
fixed_f_2.0,NGC0100,0.5,2.0,False,1.5,0.0019715793444442,strong_bridge,0.314144727602214,moderate_bridge,0.7349429042360525,1.7995114527114264,2.6237480779585467
fixed_f_2.0,NGC0247,0.5,2.0,False,1.5,0.0500606238544846,strong_bridge,0.281918988154392,moderate_bridge,0.7847695583990966,1.8855122577968408,2.625765375623437
fixed_f_2.0,NGC0289,2.0,2.0,True,0.0,0.0770296422682353,strong_bridge,0.0770296422682353,strong_bridge,0.5142474803937143,1.4185911511595508,1.5369845188157434
fixed_f_2.0,NGC0300,0.5,2.0,False,1.5,0.0488514185793131,strong_bridge,0.2263687487944858,moderate_bridge,0.8225967797546447,1.9508020418565168,2.521617422792411
fixed_f_2.0,NGC0801,2.0,2.0,True,0.0,0.0839878800940183,strong_bridge,0.0839878800940183,strong_bridge,0.4696025682682316,1.341534032830968,1.4645374266103175
fixed_f_2.0,NGC0891,3.0,2.0,False,1.0,0.2390280384644019,moderate_bridge,0.2608521314894217,moderate_bridge,0.7441233829230933,1.8153569589252592,2.4560132502083767
fixed_f_2.0,NGC1003,1.0,2.0,False,1.0,0.1059868775489814,strong_bridge,0.3072442804582194,moderate_bridge,0.706170189450265,1.7498497469911576,2.5259260914490693
fixed_f_2.0,NGC1090,1.5,2.0,False,0.5,0.099514679675443,strong_bridge,0.271659451169955,moderate_bridge,0.611664728295596,1.5867333210381989,2.1785596361304003
fixed_f_2.0,NGC1705,1.0,2.0,False,1.0,0.2337031184381571,moderate_bridge,0.3106279444764926,moderate_bridge,0.6834815381261188,1.7106891348056812,2.481517956956622
fixed_f_2.0,NGC2366,0.5,2.0,False,1.5,0.0206096034702696,strong_bridge,0.4689921834524599,failed_bridge,0.8210077277356662,1.94805933807176,3.668607650142479
fixed_f_2.0,NGC2403,1.0,2.0,False,1.0,0.0842131031311052,strong_bridge,0.3229611436569399,moderate_bridge,0.6937446949140069,1.7284033434215758,2.5528864809286254
fixed_f_2.0,NGC2683,1.5,2.0,False,0.5,0.2091532182836483,moderate_bridge,0.2741726161116271,moderate_bridge,0.6946871129497056,1.730029956951192,2.3835280885699657
fixed_f_2.0,NGC2841,1.0,2.0,False,1.0,0.2434667842298832,moderate_bridge,0.3001279876339577,moderate_bridge,0.7148374624026639,1.764809460106998,2.521617422792411
fixed_f_2.0,NGC2903,1.5,2.0,False,0.5,0.0503265221449583,strong_bridge,0.2773293594921645,moderate_bridge,0.6050657003172377,1.5753433987475525,2.179891240137452
fixed_f_2.0,NGC2915,2.0,2.0,True,0.0,0.1332466164770046,strong_bridge,0.1332466164770046,strong_bridge,0.4194660664376943,1.2549984306714603,1.4479302354383767
fixed_f_2.0,NGC2955,1.5,2.0,False,0.5,0.1070594346336096,strong_bridge,0.2955359225630696,moderate_bridge,0.5841076848016349,1.5391698639676217,2.184880554261365
fixed_f_2.0,NGC2976,1.0,2.0,False,1.0,0.2615785265761,moderate_bridge,0.4773473894029895,failed_bridge,0.8761843743896849,2.043294230196596,3.909469098150303
fixed_f_2.0,NGC2998,1.0,2.0,False,1.0,0.1052291062786754,strong_bridge,0.2857140396930403,moderate_bridge,0.6769901120774211,1.6994849334456288,2.3792780873297388
fixed_f_2.0,NGC3109,1.0,2.0,False,1.0,0.1928336409645031,strong_bridge,0.202808777796821,moderate_bridge,0.8583089217120636,2.0124411988750217,2.524414648361637
fixed_f_2.0,NGC3198,1.5,2.0,False,0.5,0.1111222311760338,strong_bridge,0.2821478341457149,moderate_bridge,0.6038473378651719,1.573240505155287,2.191594007776017
fixed_f_2.0,NGC3521,1.0,2.0,False,1.0,0.1293712126469722,strong_bridge,0.2871190805121041,moderate_bridge,0.6724373458064896,1.691626858862001,2.3729445025365465
fixed_f_2.0,NGC3726,0.5,2.0,False,1.5,0.2106405027504003,moderate_bridge,0.2342799202413517,moderate_bridge,0.7678811828859273,1.8563629216611104,2.424336217284818
fixed_f_2.0,NGC3741,1.0,2.0,False,1.0,0.2260617321859485,moderate_bridge,0.2578633290678027,moderate_bridge,0.3027724368239437,1.0535852259581269,1.4196646887624071
fixed_f_2.0,NGC3769,1.5,2.0,False,0.5,0.0401536599701975,strong_bridge,0.2608260946185581,moderate_bridge,0.617215606380249,1.59631413661231,2.1595921135616267
fixed_f_2.0,NGC3877,2.0,2.0,True,0.0,0.2635325715025675,moderate_bridge,0.2635325715025675,moderate_bridge,0.8133305424614665,1.934808516288492,2.6271474357473728
fixed_f_2.0,NGC3893,1.5,2.0,False,0.5,0.2128564217774712,moderate_bridge,0.2470727668864773,moderate_bridge,0.7267445235443262,1.7853610476375068,2.3712265530025247
fixed_f_2.0,NGC3917,0.5,2.0,False,1.5,0.2147022894124207,moderate_bridge,0.5369532517973338,failed_bridge,0.7306256832900173,1.7920599293585695,3.870149042865584
fixed_f_2.0,NGC3949,0.5,2.0,False,1.5,0.011720739266903,strong_bridge,0.2651333033142262,moderate_bridge,0.7781645286184111,1.8741119763953773,2.550274743497787
fixed_f_2.0,NGC3953,0.5,2.0,False,1.5,0.0178903607343216,strong_bridge,0.2533661831213853,moderate_bridge,0.79638530336568,1.905561033609164,2.552202954824057
fixed_f_2.0,NGC3972,2.0,2.0,True,0.0,0.2712922170539061,moderate_bridge,0.2712922170539061,moderate_bridge,0.8015195732189939,1.914422783375984,2.6271474357473728
fixed_f_2.0,NGC3992,0.5,2.0,False,1.5,0.0885746003902886,strong_bridge,0.1800101083136777,strong_bridge,0.8188770593049082,1.944381804360272,2.3712265530025247
fixed_f_2.0,NGC4010,0.5,2.0,False,1.5,0.2356759233265851,moderate_bridge,0.2783314424026613,moderate_bridge,0.7902272950261877,1.8949323112152,2.625765375623437
fixed_f_2.0,NGC4013,1.0,2.0,False,1.0,0.0057494150674973,strong_bridge,0.1886492815428711,strong_bridge,0.7049084539230326,1.747671991471154,2.154027785659131
fixed_f_2.0,NGC4051,2.0,2.0,True,0.0,0.2422056294072057,moderate_bridge,0.2422056294072057,moderate_bridge,0.8457923160641099,1.9908375375266536,2.6271474357473728
fixed_f_2.0,NGC4068,0.5,2.0,False,1.5,0.2491220177932661,moderate_bridge,0.4941294065456634,failed_bridge,0.8251238316195293,1.955163733375308,3.8649483853656617
fixed_f_2.0,NGC4085,0.5,2.0,False,1.5,0.0362500739341339,strong_bridge,0.2759410274102671,moderate_bridge,0.7641617923510484,1.8499432535979088,2.554962128265934
fixed_f_2.0,NGC4088,2.0,2.0,True,0.0,0.2056412017052782,moderate_bridge,0.2056412017052782,moderate_bridge,0.854071231898835,2.005126946257389,2.5242081419150475
fixed_f_2.0,NGC4100,0.5,2.0,False,1.5,0.0175108651516683,strong_bridge,0.2135644646773772,moderate_bridge,0.8413033301115886,1.983089547772602,2.521617422792411
fixed_f_2.0,NGC4138,1.0,2.0,False,1.0,0.008596493635206,strong_bridge,0.1858123927066997,strong_bridge,0.7017328909821119,1.742190969835125,2.139790576801943
fixed_f_2.0,NGC4157,0.5,2.0,False,1.5,0.065573361585843,strong_bridge,0.2596146768759264,moderate_bridge,0.774025799750552,1.8669685303694528,2.521617422792411
fixed_f_2.0,NGC4183,0.5,2.0,False,1.5,0.0715023480513289,strong_bridge,0.235255821496804,moderate_bridge,0.809613119636575,1.9283922444927284,2.521617422792411
fixed_f_2.0,NGC4214,1.0,2.0,False,1.0,0.2591012677653656,moderate_bridge,0.2971173927265795,moderate_bridge,0.719235821945778,1.7724010286784129,2.521617422792411
fixed_f_2.0,NGC4217,1.0,2.0,False,1.0,0.2742383783865946,moderate_bridge,0.3172891821336887,moderate_bridge,0.7021339613642126,1.7428832173146311,2.5528864809286254
fixed_f_2.0,NGC4389,0.5,2.0,False,1.5,0.0489131274046016,strong_bridge,0.2752118112618224,moderate_bridge,0.7949731927285812,1.903123730649532,2.625765375623437
fixed_f_2.0,NGC4559,0.5,2.0,False,1.5,0.1449942366179899,strong_bridge,0.2750297950741943,moderate_bridge,0.7515049245343546,1.828097499746296,2.521617422792411
fixed_f_2.0,NGC5005,2.0,2.0,True,0.0,0.0890620940901948,strong_bridge,0.0890620940901948,strong_bridge,0.4620670646652107,1.3285277536121538,1.458417467308354
fixed_f_2.0,NGC5033,3.0,2.0,False,1.0,0.0006773456954546,strong_bridge,0.1209238742746003,strong_bridge,0.4514305919032608,1.3101692016250284,1.4903933382833
fixed_f_2.0,NGC5055,2.0,2.0,True,0.0,0.0742838614423799,strong_bridge,0.0742838614423799,strong_bridge,0.4778365766713888,1.355745931334817,1.4645374266103175
fixed_f_2.0,NGC5371,0.5,2.0,False,1.5,0.1757005985757199,strong_bridge,0.2603220573711338,moderate_bridge,0.7313024481123303,1.793228025441882,2.424336217284818
fixed_f_2.0,NGC5585,1.0,2.0,False,1.0,0.1511133549515187,strong_bridge,0.2832381391278483,moderate_bridge,0.6804031224836602,1.7053757894067971,2.3792780873297388
fixed_f_2.0,NGC5907,0.5,2.0,False,1.5,0.1382483503792292,strong_bridge,0.2352174314020205,moderate_bridge,0.7806003024362886,1.8783161220050344,2.4560132502083767
fixed_f_2.0,NGC5985,0.5,2.0,False,1.5,0.0795669424849281,strong_bridge,0.2982443342750282,moderate_bridge,0.7583700207969817,1.8399466558955904,2.621919203167064
fixed_f_2.0,NGC6015,0.5,2.0,False,1.5,0.1844965471070082,strong_bridge,0.2985521811667952,moderate_bridge,0.718192523422553,1.7706002954273266,2.5242081419150475
fixed_f_2.0,NGC6195,2.0,2.0,True,0.0,0.0195604417407559,strong_bridge,0.0195604417407559,strong_bridge,0.5845921406865378,1.5400060348249642,1.51046075522077
fixed_f_2.0,NGC6503,1.0,2.0,False,1.0,0.0589696727216884,strong_bridge,0.3083243139775744,moderate_bridge,0.6891035324192858,1.7203926969556873,2.487282308344591
fixed_f_2.0,NGC6674,0.5,2.0,False,1.5,0.2368010122459769,moderate_bridge,0.2957855666054106,moderate_bridge,0.7211815669928634,1.7757593846296822,2.521617422792411
fixed_f_2.0,NGC6789,2.0,2.0,True,0.0,0.2426066952012918,moderate_bridge,0.2426066952012918,moderate_bridge,0.8523116569986122,2.0020899199796047,2.6433953235323338
fixed_f_2.0,NGC6946,3.0,2.0,False,1.0,0.1131037374538088,strong_bridge,0.2590440857747374,moderate_bridge,0.3545134288511944,1.1428901781971614,1.5424536821359447
fixed_f_2.0,NGC7331,1.0,2.0,False,1.0,0.1614786671750333,strong_bridge,0.228100661228576,moderate_bridge,0.659449105296428,1.6692091557416346,2.1624699904503006
fixed_f_2.0,NGC7793,1.0,2.0,False,1.0,0.0689749510974511,strong_bridge,0.2616085347963333,moderate_bridge,0.706774883430692,1.7508934488013743,2.3712265530025247
fixed_f_2.0,NGC7814,2.0,2.0,True,0.0,0.0644552170614978,strong_bridge,0.0644552170614978,strong_bridge,0.4828591268173314,1.3644148528867142,1.458417467308354
fixed_f_2.0,PGC51017,0.5,2.0,False,1.5,0.0548601665547268,strong_bridge,0.2212402143184664,moderate_bridge,0.830089364857844,1.9637342437446388,2.521617422792411
fixed_f_2.0,UGC00128,1.0,2.0,False,1.0,0.0972052060851172,strong_bridge,0.2963239532305564,moderate_bridge,0.6718300197143954,1.6905786140270465,2.402495611138739
