center,alpha,R2_free,R2_newton,n_pairs
51,1.6228518176786089,0.8684419691142929,0.857989140498246,202
66,0.7759596060248765,0.8554633592998835,0.8542200446376806,224
635,0.7384065774630527,0.8249287211846117,0.8230013645169072,216
242,1.0799705047909587,0.8368518577585163,0.8366974816577702,209
423,1.4548550072123412,0.8993210854346265,0.8935668328476688,217
187,1.5010845587021875,0.9050847722129508,0.8977317147794603,217
687,1.2350797086604266,0.8782599815251682,0.8768395889366761,192
710,1.2776927066328871,0.9327788586711842,0.9302239597761595,231
688,0.7809223047726671,0.8700749366663318,0.8690461914828481,176
46,1.8586084472164663,0.8850184141529105,0.8647588199510612,224
774,1.1714510551992063,0.9252831816162111,0.9243448604136544,246
634,1.2921282568996573,0.9053041741689305,0.9028441289921803,203
296,1.3191148207788204,0.8292375047397538,0.8269022671808235,186
746,0.21328665206061248,0.7537168941760841,0.7417652852514182,217
32,1.4060779977088431,0.7671171994929264,0.7638007831355372,217
48,0.3948800980088791,0.8905903847698987,0.882494664148817,181
126,0.8191940964964439,0.8695862164794406,0.8686876832130697,173
326,0.2437781559877813,0.8789647011996669,0.8663766017618761,199
490,1.1309513030056606,0.8514206544345035,0.8508774348109356,192
744,1.1783848927300293,0.9184340240323559,0.9174209841187309,187
331,1.0069496356769452,0.9262178241434712,0.9262166158995584,227
43,0.9289053793219234,0.8307844063361042,0.8306272002742587,214
672,1.4287369166739166,0.8888238787289164,0.8842384575665427,195
770,1.1398148950029787,0.9084944035306247,0.9080076239931225,209
456,1.1600378693252413,0.8949009250926541,0.8943134867488254,201
163,0.9955315481080702,0.9009610242584732,0.9009604324318089,241
775,2.150882379197283,0.9100069727007792,0.8684094457354022,188
207,0.9148219902315529,0.9017510528550897,0.9015479708149858,194
405,0.7189956547062826,0.9100480501352929,0.9079858858595347,202
691,1.2919731923984263,0.919646817146351,0.917271340377089,184
42,2.029625995636487,0.8949426673977261,0.8698097555388257,233
1,1.0630880879124964,0.9227574163461189,0.9226320666007521,215
47,1.8750824030930613,0.905212441952776,0.8839904675197079,197
408,1.2525441031418534,0.8996077200124905,0.8979348118265151,211
