file_N,G_proxy,T_proxy,n,pearson_r,pearson_p,spearman_r,spearman_p,score_mean_r,abs_pearson,abs_spearman
12,kappa,T_lap_only,290,-0.2629789364124359,5.647453624846438e-06,-0.5583528659516118,3.6012062328996687e-25,-0.41066590118202384,0.2629789364124359,0.5583528659516118
12,minus_kappa,T_minus_lap_only,290,-0.2629789364124359,5.647453624846438e-06,-0.5583528659516118,3.6012062328996687e-25,-0.41066590118202384,0.2629789364124359,0.5583528659516118
12,R_edge,T_grad2_only,290,-0.4803882112034255,3.7781740417298714e-18,-0.34642621444662874,1.338460568900758e-09,-0.4134072128250271,0.4803882112034255,0.34642621444662874
12,G_kappa_plus_halfR,T_lap_only,290,-0.28897484215162916,5.527402293756136e-07,-0.6111841598310049,4.3177097925672465e-31,-0.45007950099131705,0.28897484215162916,0.6111841598310049
12,G_minus_kappa_minus_halfR,T_minus_lap_only,290,-0.28897484215162916,5.527402293756136e-07,-0.6111841598310049,4.3177097925672465e-31,-0.45007950099131705,0.28897484215162916,0.6111841598310049
12,R_edge,T_lap_only,290,-0.3186070652423022,2.8980855864300005e-08,-0.5911791548542614,1.0132288054129657e-28,-0.4548931100482818,0.3186070652423022,0.5911791548542614
12,minus_R_edge,T_minus_lap_only,290,-0.3186070652423022,2.8980855864300005e-08,-0.5911791548542614,1.0132288054129657e-28,-0.4548931100482818,0.3186070652423022,0.5911791548542614
12,R_edge,T_grad2_plus_lap,290,-0.48038821120342556,3.7781740417298714e-18,-0.44329802165849513,2.168667842935393e-15,-0.4618431164309603,0.48038821120342556,0.44329802165849513
12,kappa,T_grad2_minus_lap,290,-0.9259013096577154,8.811907317749976e-124,-0.24358660049690622,2.746215306388275e-05,-0.5847439550773108,0.9259013096577154,0.24358660049690622
12,kappa,T_abs_grad_plus_abslap,290,-0.9100805374174697,3.458215137186641e-112,-0.26621986495799166,4.281854612088798e-06,-0.5881502011877306,0.9100805374174697,0.26621986495799166
12,G_kappa_plus_halfR,T_grad2_minus_lap,290,-0.925560976411704,1.6624763711490944e-123,-0.2544898217428351,1.1464020103836199e-05,-0.5900253990772695,0.925560976411704,0.2544898217428351
12,kappa,T_grad2_only,290,-0.9259013096577154,8.811907317749976e-124,-0.25703662116253384,9.294154991124357e-06,-0.5914689654101246,0.9259013096577154,0.25703662116253384
12,kappa,T_grad2_plus_abslap,290,-0.9259013096577156,8.811907317749976e-124,-0.29892865022417203,2.129244774122243e-07,-0.6124149799409437,0.9259013096577156,0.29892865022417203
12,G_kappa_plus_halfR,T_abs_grad_plus_abslap,290,-0.909652222164381,6.640684848332761e-112,-0.3241353342204303,1.611636635802156e-08,-0.6168937781924057,0.909652222164381,0.3241353342204303
12,G_kappa_plus_halfR,T_grad2_only,290,-0.925560976411704,1.6624763711490944e-123,-0.3172929665782645,3.3261018339944724e-08,-0.6214269714949843,0.925560976411704,0.3172929665782645
12,G_kappa_plus_halfR,T_grad2_plus_abslap,290,-0.9255609764117041,1.6624763711484078e-123,-0.31813906024614347,3.0440387010078045e-08,-0.6218500183289237,0.9255609764117041,0.31813906024614347
12,kappa,T_grad2_plus_lap,290,-0.9259013096577154,8.811907317749976e-124,-0.3350711455685735,4.87371769168475e-09,-0.6304862276131444,0.9259013096577154,0.3350711455685735
12,G_kappa_plus_halfR,T_grad2_plus_lap,290,-0.925560976411704,1.6624763711490944e-123,-0.43078100969122635,1.5632733355676457e-14,-0.6781709930514652,0.925560976411704,0.43078100969122635
16,kappa,T_minus_lap_only,390,0.07186054636140767,0.15665591459068426,0.5987933920538387,2.6128788349852922e-39,0.3353269692076232,0.07186054636140767,0.5987933920538387
16,minus_kappa,T_lap_only,390,0.07186054636140767,0.15665591459068426,0.5987933920538387,2.6128788349852922e-39,0.3353269692076232,0.07186054636140767,0.5987933920538387
16,G_kappa_plus_halfR,T_minus_lap_only,390,0.08121955445641915,0.10927597800439579,0.5628235101487551,5.76035131544484e-34,0.3220215323025871,0.08121955445641915,0.5628235101487551
16,G_minus_kappa_minus_halfR,T_lap_only,390,0.08121955445641915,0.10927597800439579,0.5628235101487551,5.76035131544484e-34,0.3220215323025871,0.08121955445641915,0.5628235101487551
16,G_minus_kappa_plus_halfR,T_abs_lap_only,390,0.16679849928130785,0.0009442667786256904,0.424961796030533,1.559425586403185e-18,0.2958801476559204,0.16679849928130785,0.424961796030533
16,R_edge,T_minus_lap_only,390,0.11039916762764534,0.029266508527166644,0.44221962169587065,4.198542757380801e-20,0.27630939466175797,0.11039916762764534,0.44221962169587065
16,minus_R_edge,T_lap_only,390,0.11039916762764534,0.029266508527166644,0.44221962169587065,4.198542757380801e-20,0.27630939466175797,0.11039916762764534,0.44221962169587065
16,G_minus_kappa_minus_halfR,T_grad2_plus_lap,390,0.06355463225759377,0.21044560434500367,0.2124976109177854,2.321952337577286e-05,0.1380261215876896,0.06355463225759377,0.2124976109177854
16,minus_kappa,T_grad2_plus_lap,390,0.07111903858390131,0.16098819576543177,0.19638775014050525,9.462311085270487e-05,0.1337533943622033,0.07111903858390131,0.19638775014050525
16,G_kappa_minus_halfR,T_grad2_only,390,-0.07891740066831698,0.11972742186334569,0.30063054158331937,1.3727887006465332e-09,0.11085657045750119,0.07891740066831698,0.30063054158331937
16,R_edge,T_abs_lap_only,390,0.005943405112600895,0.9068623287646036,0.208793306035394,3.238728202513336e-05,0.10736835557399745,0.005943405112600895,0.208793306035394
