geometry,laplacian,N_actual,target_dim,t,Z,ds
sphere,unnormalized_rescaled,128,2,0.3168663973308689,1.8901528439132675,1.6052534106162
sphere,unnormalized_rescaled,128,2,0.3324716763559499,1.819333999213671,1.5714927531588625
sphere,unnormalized_rescaled,128,2,0.3488454961146077,1.7526151614371086,1.5364420088590993
sphere,unnormalized_rescaled,128,2,0.3660257062895185,1.6897944589281058,1.4998939651869918
sphere,unnormalized_rescaled,128,2,0.3840520206135199,1.63068875948594,1.461649239681595
sphere,unnormalized_rescaled,128,2,0.40296610867178095,1.575131751628911,1.421516304553581
sphere,unnormalized_rescaled,128,2,0.4228116922251163,1.5229722712310192,1.3793142474642384
sphere,unnormalized_rescaled,128,2,0.44363464627710364,1.474072754114904,1.3348782398421655
sphere,unnormalized_rescaled,128,2,0.4654831051186329,1.4283077241374,1.2880675559971566
sphere,unnormalized_rescaled,128,2,0.48840757359501796,1.3855622518894597,1.2387758165229235
sphere,unnormalized_rescaled,128,2,0.512461043852877,1.3457303426711604,1.1869429123746427
sphere,unnormalized_rescaled,128,2,0.5376991178366506,1.3087132349739619,1.1325678135012343
sphere,unnormalized_rescaled,128,2,0.5641801358179258,1.2744176128083715,1.0757212080219256
sphere,unnormalized_rescaled,128,2,0.5919653112546679,1.2427537566363214,1.0165566996578796
sphere,unnormalized_rescaled,128,2,0.6211188722921034,1.2136336774963996,0.9553191655365127
sphere,unnormalized_rescaled,128,2,0.6517082102323478,1.186969295735952,0.8923488944780487
sphere,unnormalized_rescaled,128,2,0.6838040353159782,1.1626707379604093,0.8280803239479204
sphere,unnormalized_rescaled,128,2,0.717480540175657,1.1406448318704547,0.7630345823304507
sphere,unnormalized_rescaled,128,2,0.7528155713396453,1.1207938775162947,0.6978055980095625
sphere,unnormalized_rescaled,128,2,0.7898908091816486,1.1030147647805029,0.6330401980312093
sphere,unnormalized_rescaled,128,2,0.828791956732978,1.0871984910559933,0.5694132981451436
sphere,unnormalized_rescaled,128,2,0.8696089377934709,1.0732301113826859,0.5075998804514426
sphere,unnormalized_rescaled,128,2,0.9124361047991314,1.0609891276950334,0.44824586916574094
sphere,unnormalized_rescaled,128,2,0.9573724569269971,1.0503502966998552,0.39194018089665794
sphere,unnormalized_rescaled,128,2,1.0045218689414006,1.0411848097722498,0.3391901172397873
sphere,unnormalized_rescaled,128,2,1.0539933313106258,1.0333617754793378,0.2904019057098466
sphere,unnormalized_rescaled,128,2,1.1059012021490153,1.0267499178396051,0.24586764264819616
sphere,unnormalized_rescaled,128,2,1.1603654715669154,1.0212193925125412,0.2057592375930864
sphere,unnormalized_rescaled,128,2,1.2175120390395242,1.0166436194080823,0.17012929827285922
sphere,unnormalized_rescaled,128,2,1.277473004435825,1.012901033641631,0.13891831276572947
sphere,unnormalized_rescaled,128,2,1.3403869733803224,1.0098766666676866,0.11196703967106927
sphere,unnormalized_rescaled,128,2,1.4063993776534767,1.0074634846580104,0.08903273749159098
sphere,unnormalized_rescaled,128,2,1.4756628113714583,1.0055634302787364,0.06980775174024703
sphere,unnormalized_rescaled,128,2,1.5483373837223433,1.0040881353207527,0.053939012098139553
sphere,unnormalized_rescaled,128,2,1.6245910890741309,1.0029592934691696,0.04104713936741163
sphere,unnormalized_rescaled,128,2,1.7046001953101242,1.0021087032663305,0.030744086052798106
sphere,unnormalized_rescaled,128,2,1.788549651289343,1.0014780096234857,0.02264850037379468
sphere,unnormalized_rescaled,128,2,1.8766335143738742,1.0010181869407,0.01639828213589014
sphere,unnormalized_rescaled,128,2,1.9690553990114,1.0006888172215704,0.01166006756567218
sphere,unnormalized_rescaled,128,2,2.0660289474098716,1.0004572221332315,0.008135622443501266
sphere,unnormalized_rescaled,128,2,2.167778323392327,1.0002975087923653,0.005565327142505631
sphere,unnormalized_rescaled,128,2,2.274538730573449,1.0001895855830254,0.0037290959643470458
sphere,unnormalized_rescaled,128,2,2.3865569560556796,1.000118197303626,0.0024451823030635536
sphere,unnormalized_rescaled,128,2,2.5040919409016973,1.0000720194200394,0.0015673797987995836
sphere,unnormalized_rescaled,128,2,2.6274153787019627,1.0000428403193327,0.0009811402804955015
sphere,unnormalized_rescaled,128,2,2.7568123436209615,1.0000248493590311,0.0005990978510759678
sphere,unnormalized_rescaled,128,2,2.8925819493739806,1.0000140382023208,0.0003564238751749066
sphere,unnormalized_rescaled,128,2,3.0350380406576467,1.0000077141993267,0.00020635098451321775
sphere,unnormalized_rescaled,128,2,3.1845099186325805,1.0000041179027837,0.00011610748737095043
sphere,unnormalized_rescaled,128,2,3.341343102135175,1.0000021323685908,6.340810825902215e-05
sphere,unnormalized_rescaled,128,2,3.5059001263781124,1.0000010695851334,3.356215430285793e-05
sphere,unnormalized_rescaled,128,2,3.6785613809858946,1.0000005188844416,1.7192389903501725e-05
sphere,unnormalized_rescaled,128,2,3.859725989302599,1.0000002430699526,8.510106140720641e-06
sphere,unnormalized_rescaled,128,2,4.04981273100443,1.000000109765666,4.0639227725370165e-06
sphere,unnormalized_rescaled,128,2,4.249261010149841,1.000000047699084,1.8691065832027357e-06
sphere,unnormalized_rescaled,128,2,4.4585318709048956,1.0000000199093946,8.264803697021055e-07
sphere,unnormalized_rescaled,128,2,4.678109063291864,1.0000000079664961,3.5070027633977713e-07
sphere,unnormalized_rescaled,128,2,4.908500161424617,1.0000000030496725,1.4252847950809217e-07
sphere,unnormalized_rescaled,128,2,5.15023773681574,1.0000000011145183,5.5366321585164394e-08
sphere,unnormalized_rescaled,128,2,5.403880589467569,1.0000000003879672,2.0513614868816938e-08
sphere,unnormalized_rescaled,128,2,5.670015039592942,1.0000000001283376,7.233037819114525e-09
sphere,unnormalized_rescaled,128,2,5.949256282951609,1.000000000040243,2.4213786564340893e-09
sphere,unnormalized_rescaled,128,2,6.2422498129352615,1.0000000000119311,7.677219894680166e-10
sphere,unnormalized_rescaled,128,2,6.549672912688547,1.000000000003335,2.299452480853653e-10
sphere,unnormalized_rescaled,128,2,6.872236220715151,1.0000000000008766,6.487980114231311e-11
sphere,unnormalized_rescaled,128,2,7.210685373588068,1.000000000000216,1.7200283295671136e-11
sphere,unnormalized_rescaled,128,2,7.565802729561325,1.0000000000000497,4.272358229994974e-12
sphere,unnormalized_rescaled,128,2,7.938409177067455,1.0000000000000107,9.930346156205404e-13
sphere,unnormalized_rescaled,128,2,8.329366032281241,1.000000000000002,2.1708198574030833e-13
sphere,unnormalized_rescaled,128,2,8.739577030136124,1.0000000000000002,4.156889088644297e-14
sphere,unnormalized_rescaled,128,2,9.169990413395732,1.0,4.618765654048974e-15
sphere,unnormalized_rescaled,128,2,9.621601124609542,1.0,-0.0
sphere,unnormalized_rescaled,128,2,10.095453106019809,1.0,-0.0
sphere,unnormalized_rescaled,128,2,10.592641712735807,1.0,-0.0
sphere,unnormalized_rescaled,128,2,11.114316244754258,1.0,-0.0
sphere,unnormalized_rescaled,128,2,11.661682603678313,1.0,-0.0
sphere,unnormalized_rescaled,128,2,12.236006080276866,1.0,-0.0
sphere,unnormalized_rescaled,256,2,0.00041399484762685547,245.96121763672588,0.08191154482794996
sphere,unnormalized_rescaled,256,2,0.0004350170035990467,245.4627653427028,0.08398544929441698
sphere,unnormalized_rescaled,256,2,0.00045710663914073544,244.94016071305222,0.08823795960975644
sphere,unnormalized_rescaled,256,2,0.00048031795956905596,244.3922949894765,0.09270512474228099
sphere,unnormalized_rescaled,256,2,0.0005047079226813657,243.81801489825023,0.09739770858207919
sphere,unnormalized_rescaled,256,2,0.0005303363785228529,243.2161215440281,0.10232700703238606
sphere,unnormalized_rescaled,256,2,0.0005572662162513725,242.585369356357,0.10750487344287762
sphere,unnormalized_rescaled,256,2,0.000585563518459897,241.92446510117531,0.11294374515929917
sphere,unnormalized_rescaled,256,2,0.0006152977233352773,241.23206697094668,0.11865667122584966
sphere,unnormalized_rescaled,256,2,0.0006465417950512299,240.5067837685486,0.12465734127644623
sphere,unnormalized_rescaled,256,2,0.0006793724028136675,239.7471742016215,0.1309601156506659
sphere,unnormalized_rescaled,256,2,0.0007138701089977395,238.95174630578697,0.13758005676784535
sphere,unnormalized_rescaled,256,2,0.0007501195668382436,238.11895701696392,0.14453296179222264
sphere,unnormalized_rescaled,256,2,0.00078820972815851,237.2472119149568,0.15183539661941836
sphere,unnormalized_rescaled,256,2,0.0008282340616475139,236.3348651625524,0.15950473121151276
sphere,unnormalized_rescaled,256,2,0.0008702907822208297,235.380219666549,0.1675591763055735
sphere,unnormalized_rescaled,256,2,0.0009144830920282615,234.38152748944458,0.17601782151410816
sphere,unnormalized_rescaled,256,2,0.0009609194336995397,233.33699054292876,0.1849006748335995
sphere,unnormalized_rescaled,256,2,0.0010097137564495384,232.2447615968409,0.19422870356864053
sphere,unnormalized_rescaled,256,2,0.0010609857956959813,231.10294563987514,0.20402387667226662
sphere,unnormalized_rescaled,256,2,0.0011148613668758036,229.90960163100152,0.21430920849536506
sphere,unnormalized_rescaled,256,2,0.0011714726741811473,228.66274468332392,0.2251088039251954
sphere,unnormalized_rescaled,256,2,0.0012309586349726035,227.3603487248785,0.2364479048823256
sphere,unnormalized_rescaled,256,2,0.0012934652206657512,226.00034968365907,0.24835293812968473
sphere,unnormalized_rescaled,256,2,0.0013591458149275132,224.58064924690424,0.26085156432993983
sphere,unnormalized_rescaled,256,2,0.0014281615900612898,223.09911924734516,0.2739727282671822
sphere,unnormalized_rescaled,256,2,0.001500681902504457,221.55360673163995,0.2877467101253046
sphere,unnormalized_rescaled,256,2,0.0015768847084087646,219.94193976854464,0.30220517768687216
sphere,unnormalized_rescaled,256,2,0.0016569570003233992,218.26193405641547,0.31738123928498396
sphere,unnormalized_rescaled,256,2,0.001741095266052272,216.51140039131738,0.33330949730159887
sphere,unnormalized_rescaled,256,2,0.0018295059708115346,214.68815305822272,0.35002610196278283
sphere,unnormalized_rescaled,256,2,0.0019224060638704712,212.79001920841108,0.36756880512960777
sphere,unnormalized_rescaled,256,2,0.0020200235109189826,210.81484928609314,0.38597701372441406
sphere,unnormalized_rescaled,256,2,0.002122597853468065,208.76052856632782,0.40529184236338267
sphere,unnormalized_rescaled,256,2,0.002230380796655951,206.62498986432507,0.4255561646849344
sphere,unnormalized_rescaled,256,2,0.002343636826902352,204.4062274730333,0.44681466277236837
sphere,unnormalized_rescaled,256,2,0.0024626438609264044,202.10231238131675,0.4691138739598131
sphere,unnormalized_rescaled,256,2,0.0025876939277209936,199.71140881879455,0.4925022341851957
sphere,unnormalized_rescaled,256,2,0.002719093885156874,197.23179216533407,0.5170301169088418
sphere,unnormalized_rescaled,256,2,0.0028571661729751034,194.66186825299036,0.5427498664465134
sphere,unnormalized_rescaled,256,2,0.003002249604015499,192.00019407562405,0.5697158243695526
sphere,unnormalized_rescaled,256,2,0.0031547001956227384,189.24549990623132,0.5979843473959647
sphere,unnormalized_rescaled,256,2,0.003314892043270216,186.39671280391516,0.6276138149304131
sphere,unnormalized_rescaled,256,2,0.003483218238545506,183.45298147115,0.6586646241036789
sphere,unnormalized_rescaled,256,2,0.0036600918337499665,180.4137023972905,0.6911991698005835
sphere,unnormalized_rescaled,256,2,0.0038459468554795746,177.27854719591176,0.7252818067494502
sphere,unnormalized_rescaled,256,2,0.004041239369674148,174.0474910113557,0.7609787902594292
sphere,unnormalized_rescaled,256,2,0.004246448600748499,170.72084183364734,0.7983581916253968
sphere,unnormalized_rescaled,256,2,0.004462078107551653,167.29927052066145,0.8374897835625461
sphere,unnormalized_rescaled,256,2,0.004688657019039936,163.7838412820821,0.8784448902656976
sphere,unnormalized_rescaled,256,2,0.004926741332695952,160.17604233143476,0.9212961957977939
sphere,unnormalized_rescaled,256,2,0.005176915278879761,156.4778163605482,0.9661175034746634
sphere,unnormalized_rescaled,256,2,0.005439792754460137,152.6915904356691,1.0129834377085984
sphere,unnormalized_rescaled,256,2,0.005716018829243865,148.82030485673795,1.0619690783758955
sphere,unnormalized_rescaled,256,2,0.00600627132889973,144.8674404619142,1.1131495161518359
sphere,unnormalized_rescaled,256,2,0.006311262498261422,140.83704379945297,1.1665993153807221
sphere,unnormalized_rescaled,256,2,0.006631740749090953,136.7337495299015,1.2223918688847135
sphere,unnormalized_rescaled,256,2,0.006968492496591403,132.56279936507082,1.2805986266218525
sphere,unnormalized_rescaled,256,2,0.0073223440891755365,128.33005679842714,1.3412881772505045
sphere,unnormalized_rescaled,256,2,0.007694163836225721,124.04201683689958,1.4045251583975045
sphere,unnormalized_rescaled,256,2,0.008084864138821075,119.70580990942189,1.470368967742857
sphere,unnormalized_rescaled,256,2,0.008495403728660268,115.32919910596775,1.538872242888928
sphere,unnormalized_rescaled,256,2,0.008926790020674221,110.9205698958547,1.6100790733840427
sphere,unnormalized_rescaled,256,2,0.009380081585101507,106.48891148938947,1.6840229032412424
sphere,unnormalized_rescaled,256,2,0.009856390745092827,102.04378904634743,1.7607240769040828
sphere,unnormalized_rescaled,256,2,0.010356886306218642,97.59530600221292,1.8401869760103153
sphere,unnormalized_rescaled,256,2,0.01088279642457794,93.15405588228543,1.922396688729819
sphere,unnormalized_rescaled,256,2,0.011435411620545996,88.73106310808191,2.0073151483073985
sphere,unnormalized_rescaled,256,2,0.012016087945556685,84.33771247273192,2.0948766733199307
sphere,unnormalized_rescaled,256,2,0.01262625030969011,79.98566717420215,2.1849828399583373
sphere,unnormalized_rescaled,256,2,0.013267395978231063,75.68677554790173,2.277496617657988
sphere,unnormalized_rescaled,256,2,0.013941098245778565,71.45296693267781,2.3722357054416534
sphere,unnormalized_rescaled,256,2,0.014649010296922131,67.2961374336547,2.4689650199114936
sphere,unnormalized_rescaled,256,2,0.015392869262958577,63.228026706773385,2.5673883103162893
sphere,unnormalized_rescaled,256,2,0.016174500484603935,59.26008727565753,2.6671389159607486
sphere,unnormalized_rescaled,256,2,0.016995821991160686,55.40334829114425,2.7677697421009526
sphere,unnormalized_rescaled,256,2,0.01785884920713176,51.66827604409968,2.868742619363317
sphere,unnormalized_rescaled,256,2,0.01876569989783058,48.06463392669889,2.969417336821394
sphere,unnormalized_rescaled,256,2,0.01971859936612322,44.60134488716738,3.06904080905845
sphere,unnormalized_rescaled,256,2,0.020719885913054868,41.28635971681756,3.1667370613285897
sphere,unnormalized_rescaled,256,2,0.021772016575760226,38.12653472331161,3.2614990003329893
sphere,unnormalized_rescaled,256,2,0.022877573156737992,35.12752245723598,3.3521832812256918
sphere,unnormalized_rescaled,256,2,0.024039268559284732,32.293679147974444,3.4375099731100676
sphere,unnormalized_rescaled,256,2,0.02525995344463424,29.627992349733766,3.5160691357920797
sphere,unnormalized_rescaled,256,2,0.026542623227138403,27.132031984005415,3.5863367926661596
sphere,unnormalized_rescaled,256,2,0.027890425424654964,24.805927481700984,3.646703024214318
sphere,unnormalized_rescaled,256,2,0.02930666738217884,22.648373075956442,3.695514876484623
sphere,unnormalized_rescaled,256,2,0.030794824387670325,20.656662484514804,3.731136301350787
sphere,unnormalized_rescaled,256,2,0.03235854819999501,18.826753269452443,3.7520262218686184
sphere,unnormalized_rescaled,256,2,0.03400167600990215,17.153360104695555,3.75683387358621
sphere,unnormalized_rescaled,256,2,0.0357282398560308,15.630075063097578,3.7445077418012147
sphere,unnormalized_rescaled,256,2,0.03754247651904915,14.249511910280663,3.714410834059258
sphere,unnormalized_rescaled,256,2,0.03944883791820626,13.003470325624747,3.6664311472923217
sphere,unnormalized_rescaled,256,2,0.04145200203580823,11.883115029823022,3.60107282375823
sphere,unnormalized_rescaled,256,2,0.043556884396425855,10.879164051054023,3.5195117451159916
sphere,unnormalized_rescaled,256,2,0.04576865012900249,9.982079869753768,3.423600338111143
sphere,unnormalized_rescaled,256,2,0.04809272664146125,9.182256994818704,3.315810932585215
sphere,unnormalized_rescaled,256,2,0.05053481693891347,8.470199673486185,3.1991150557382966
sphere,unnormalized_rescaled,256,2,0.053100913618149184,7.836683931876832,3.0768063608729364
sphere,unnormalized_rescaled,256,2,0.05579731357275129,7.272898965788624,2.9522852355557845
sphere,unnormalized_rescaled,256,2,0.05863063344491761,6.770564007154401,2.828830834231759
sphere,unnormalized_rescaled,256,2,0.06160782586190718,6.3220181105514,2.7093891297944666
sphere,unnormalized_rescaled,256,2,0.0647361964969541,5.920281745571753,2.596402693199181
sphere,unnormalized_rescaled,256,2,0.06802342199651394,5.559090540877225,2.4917000839548393
sphere,unnormalized_rescaled,256,2,0.0714775688178333,5.232902897010788,2.396452126009322
sphere,unnormalized_rescaled,256,2,0.075107113023069,4.936884367381592,2.31119165444359
sphere,unnormalized_rescaled,256,2,0.07892096107852853,4.6668726178467095,2.235884868479939
sphere,unnormalized_rescaled,256,2,0.0829284717100701,4.419327359085462,2.1700375292599325
sphere,unnormalized_rescaled,256,2,0.08713947886829401,4.191269878991467,2.1128180627498665
sphere,unnormalized_rescaled,256,2,0.09156431585987859,3.9802166953880582,2.0631814557567125
sphere,unnormalized_rescaled,256,2,0.09621384070427544,3.7841114451941356,2.0199815277656334
sphere,unnormalized_rescaled,256,2,0.10109946277798741,3.6012584928699565,1.9820635773194049
sphere,unnormalized_rescaled,256,2,0.10623317081181108,3.430260962617949,1.9483336454202629
sphere,unnormalized_rescaled,256,2,0.11162756230974394,3.269965064258526,1.9178041559614165
sphere,unnormalized_rescaled,256,2,0.11729587446174922,3.1194117746107075,1.889618237938958
sphere,unnormalized_rescaled,256,2,0.12325201662623324,2.977796221894687,1.8630565828856618
sphere,unnormalized_rescaled,256,2,0.12951060446194257,2.844434546040076,1.8375313567893805
sphere,unnormalized_rescaled,256,2,0.1360869957930387,2.7187375950360413,1.8125716515073726
sphere,unnormalized_rescaled,256,2,0.14299732829535688,2.6001905665234104,1.7878044344667146
sphere,unnormalized_rescaled,256,2,0.15025855909632838,2.4883375967351697,1.7629341423292075
sphere,unnormalized_rescaled,256,2,0.15788850638573715,2.3827703059562264,1.7377231470045267
sphere,unnormalized_rescaled,256,2,0.1659058931394217,2.2831193961212226,1.711974447340035
sphere,unnormalized_rescaled,256,2,0.1743303930632134,2.1890485280120267,1.6855172084722163
sphere,unnormalized_rescaled,256,2,0.18318267886985093,2.100249853844329,1.6581952374446
sphere,unnormalized_rescaled,256,2,0.19248447300733895,2.0164407243760563,1.629858159838001
sphere,unnormalized_rescaled,256,2,0.20225860096323195,1.9373612145362165,1.6003549266521677
sphere,unnormalized_rescaled,256,2,0.21252904727564256,1.862772211592178,1.569529292219702
sphere,unnormalized_rescaled,256,2,0.22332101438842322,1.7924538841499247,1.5372170130838452
sphere,unnormalized_rescaled,256,2,0.23466098449494213,1.7262044015085227,1.5032446758967186
sphere,unnormalized_rescaled,256,2,0.24657678452220944,1.6638388056552462,1.4674302265712669
sphere,unnormalized_rescaled,256,2,0.2590976544148204,1.6051879576999768,1.4295854073483483
sphere,unnormalized_rescaled,256,2,0.2722543188862744,1.550097491818494,1.3895203839294812
sphere,unnormalized_rescaled,256,2,0.2860790628137364,1.4984267171804597,1.3470508382240194
sphere,unnormalized_rescaled,256,2,0.3006058104612557,1.450047415421821,1.3020076972619128
sphere,unnormalized_rescaled,256,2,0.315870208725843,1.404842490604157,1.2542494587141668
sphere,unnormalized_rescaled,256,2,0.33190971461068025,1.362704441926144,1.2036767653171108
sphere,unnormalized_rescaled,256,2,0.3487636871401162,1.3235336473219648,1.1502484994333768
sphere,unnormalized_rescaled,256,2,0.3664734839419941,1.2872364680464257,1.0939982605115297
sphere,unnormalized_rescaled,256,2,0.3850825627343098,1.2537232089473065,1.0350497166603363
sphere,unnormalized_rescaled,256,2,0.4046365879652423,1.2229059940650886,0.9736290631411726
sphere,unnormalized_rescaled,256,2,0.4251835428682356,1.1946966396509435,0.9100727508395781
sphere,unnormalized_rescaled,256,2,0.4467738472070983,1.169004623715534,0.8448288249224394
sphere,unnormalized_rescaled,256,2,0.4694604810000602,1.1457352602339237,0.7784506614472799
sphere,unnormalized_rescaled,256,2,0.4932991145263842,1.1247881853577641,0.7115825832160185
sphere,unnormalized_rescaled,256,2,0.5183482449345588,1.1060562517752093,0.644937699027774
sphere,unnormalized_rescaled,256,2,0.5446693397872837,1.0894249063361934,0.5792692221626139
sphere,unnormalized_rescaled,256,2,0.5723269878955005,1.0747720970623988,0.515337340913149
sphere,unnormalized_rescaled,256,2,0.6013890578115927,1.061968721481882,0.45387429923482503
sphere,unnormalized_rescaled,256,2,0.631926864370672,1.0508795922275238,0.3955505989912085
sphere,unnormalized_rescaled,256,2,0.6640153436886352,1.0413648614877078,0.340945116364763
sphere,unnormalized_rescaled,256,2,0.6977332370464102,1.03328181634713,0.29052146118081723
sphere,unnormalized_rescaled,256,2,0.7331632841116144,1.0264869347900032,0.24461218582928196
sphere,unnormalized_rescaled,256,2,0.7703924259717801,1.0208380787611282,0.20341159390862779
sphere,unnormalized_rescaled,256,2,0.8095120184773632,1.016196696841234,0.1669770398028865
sphere,unnormalized_rescaled,256,2,0.8506180564180406,1.0124299145343925,0.13523786300375623
sphere,unnormalized_rescaled,256,2,0.8938114090824175,1.0094124038620331,0.10801054263668425
sphere,unnormalized_rescaled,256,2,0.9391980677791711,1.00702794430434,0.08501832301971486
sphere,unnormalized_rescaled,256,2,0.9868894059270074,1.0051706121397133,0.06591344603372418
sphere,unnormalized_rescaled,256,2,1.0370024523516808,1.0037455627310328,0.050300198518173724
sphere,unnormalized_rescaled,256,2,1.089660178460704,1.002669398098393,0.03775719591758022
sphere,unnormalized_rescaled,256,2,1.1449918000004324,1.0018701381363384,0.02785762686688222
sphere,unnormalized_rescaled,256,2,1.2031330941360145,1.0012868362766085,0.020186531893888523
sphere,unnormalized_rescaled,256,2,1.2642267326322816,1.0008688978438502,0.014354546021922236
sphere,unnormalized_rescaled,256,2,1.3284226319531443,1.0005751708621833,0.010007871962580087
sphere,unnormalized_rescaled,256,2,1.3958783211386239,1.0003728842573125,0.006834547845628926
sphere,unnormalized_rescaled,256,2,1.466759328362234,1.0002365074520914,0.004567317264295632
sphere,unnormalized_rescaled,256,2,1.5412395871172637,1.0001465990087084,0.002983590991772896
sphere,unnormalized_rescaled,256,2,1.619501863028721,1.000088701414661,0.0019031047144311489
sphere,unnormalized_rescaled,256,2,1.7017382023382606,1.0000523258293814,0.0011839258308349574
sphere,unnormalized_rescaled,256,2,1.7881504031626425,1.0000300562029818,0.0007174499840627
sphere,unnormalized_rescaled,256,2,1.878950510682104,1.0000167881624258,0.0004229645023769822
sphere,unnormalized_rescaled,256,2,1.974361337473815,1.000009105688166,0.0002422552180635462
sphere,unnormalized_rescaled,256,2,2.074617010267232,1.0000047887466768,0.00013461141985185264
sphere,unnormalized_rescaled,256,2,2.1799635444630105,1.000002438131936,7.24573510646139e-05
sphere,unnormalized_rescaled,256,2,2.2906594478253077,1.0000011998080776,3.772205205362113e-05
sphere,unnormalized_rescaled,256,2,2.4069763548288456,1.000000569695885,1.896303487623028e-05
sphere,unnormalized_rescaled,256,2,2.5291996932173353,1.0000002605381106,9.189094154385355e-06
sphere,unnormalized_rescaled,256,2,2.657629384408938,1.000000114545279,4.284559113951663e-06
sphere,unnormalized_rescaled,256,2,2.7925805794674803,1.0000000483170497,1.9186079470910144e-06
sphere,unnormalized_rescaled,256,2,2.934384432445358,1.0000000195135692,8.234761449475096e-07
sphere,unnormalized_rescaled,256,2,3.0833889129958862,1.0000000075289652,3.3806206546262385e-07
sphere,unnormalized_rescaled,256,2,3.239959660249118,1.0000000027688172,1.3245681105554353e-07
sphere,unnormalized_rescaled,256,2,3.4044808800464104,1.0000000009681687,4.9418584235406676e-08
sphere,unnormalized_rescaled,256,2,3.5773562877355043,1.000000000321036,1.7514681758540248e-08
sphere,unnormalized_rescaled,256,2,3.7590100988395925,1.0000000001006386,5.881935419145985e-09
sphere,unnormalized_rescaled,256,2,3.9498880700313324,1.0000000000296945,1.8668765583372822e-09
sphere,unnormalized_rescaled,256,2,4.1504585929662845,1.0000000000081692,5.585410268305416e-10
sphere,unnormalized_rescaled,256,2,4.361213843659889,1.000000000002029,1.5717007561283264e-10
sphere,unnormalized_rescaled,256,2,4.582670990228372,1.0000000000003844,4.1598965107075565e-11
sphere,unnormalized_rescaled,256,2,4.815373461957316,0.9999999999999686,1.0463062078775662e-11
sphere,unnormalized_rescaled,256,2,5.059892282811961,0.9999999999998661,2.642662851516526e-12
sphere,unnormalized_rescaled,256,2,5.316827472661544,0.9999999999998377,8.270929535281603e-13
sphere,unnormalized_rescaled,256,2,5.586809519656158,0.9999999999998251,4.4604741938238607e-13
sphere,unnormalized_rescaled,256,2,5.87050092736902,0.9999999999998156,3.8776986710127455e-13
sphere,unnormalized_rescaled,256,2,6.1685978405008415,0.9999999999998059,3.9225275573828726e-13
sphere,unnormalized_rescaled,256,2,6.481831753135455,0.9999999999997962,4.0794286596782266e-13
sphere,unnormalized_rescaled,256,2,6.810971303738587,0.9999999999997857,4.3035730915288096e-13
sphere,unnormalized_rescaled,256,2,7.15682416130448,0.9999999999997748,4.5053030801942786e-13
sphere,unnormalized_rescaled,256,2,7.520239007278833,0.9999999999997634,4.72944751204466e-13
sphere,unnormalized_rescaled,256,2,7.9021076181212235,0.9999999999997514,4.841519727969872e-13
sphere,unnormalized_rescaled,512,2,0.00022257674749846554,491.37155205321244,0.08431033364480213
sphere,unnormalized_rescaled,512,2,0.00023427911385554576,490.3112945704719,0.0865222819863476
sphere,unnormalized_rescaled,512,2,0.00024659675283159624,489.197874591376,0.09106199103220547
sphere,unnormalized_rescaled,512,2,0.0002595620134733063,488.0287687848073,0.09583936048976227
sphere,unnormalized_rescaled,512,2,0.00027320894563573675,486.80134935341687,0.10086677313515224
sphere,unnormalized_rescaled,512,2,0.0002875733894053315,485.51288140180503,0.10615725025436973
sphere,unnormalized_rescaled,512,2,0.0003026930692244987,484.1605204456721,0.11172448379697641
sphere,unnormalized_rescaled,512,2,0.0003186076929649617,482.7413100948408,0.11758287005591228
sphere,unnormalized_rescaled,512,2,0.0003353590562100632,481.25217994680713,0.1237475449351848
sphere,unnormalized_rescaled,512,2,0.0003529911520199001,479.6899437315411,0.1302344208659605
sphere,unnormalized_rescaled,512,2,0.0003715502864675497,478.0512977526383,0.13706022543334484
sphere,unnormalized_rescaled,512,2,0.0003910852002498232,476.33281967463597,0.1442425417759381
sphere,unnormalized_rescaled,512,2,0.00041164719669191364,474.53096771135404,0.15179985081999803
sphere,unnormalized_rescaled,512,2,0.00043329027648211923,472.6420802755062,0.1597515754087908
sphere,unnormalized_rescaled,512,2,0.00045607127949048285,470.6623761555587,0.16811812638724177
sphere,unnormalized_rescaled,512,2,0.0004800500340437932,468.58795529187563,0.1769209506991416
sphere,unnormalized_rescaled,512,2,0.0005052895140489902,466.41480023057613,0.1861825815521172
sphere,unnormalized_rescaled,512,2,0.0005318560043776036,464.138778340224,0.1959266907001478
sphere,unnormalized_rescaled,512,2,0.0005598192749455791,461.7556448834365,0.2061781428908489
sphere,unnormalized_rescaled,512,2,0.0005892527639456519,459.2610470427053,0.21696305251586523
sphere,unnormalized_rescaled,512,2,0.0006202337707134934,456.6505290071135,0.22830884249690087
sphere,unnormalized_rescaled,512,2,0.0006528436587341306,453.9195382341392,0.24024430542819175
sphere,unnormalized_rescaled,512,2,0.0006871680693217908,451.0634330082778,0.2527996669859931
sphere,unnormalized_rescaled,512,2,0.0007232971465343436,448.07749142568275,0.2660066516002928
sphere,unnormalized_rescaled,512,2,0.0007613257739130143,444.95692194129646,0.2798985503655729
sphere,unnormalized_rescaled,512,2,0.0008013538236691063,441.69687562185675,0.29451029114879645
sphere,unnormalized_rescaled,512,2,0.0008434864189721598,438.29246025454677,0.30987851082480233
sphere,unnormalized_rescaled,512,2,0.0008878342100283747,434.7387564666868,0.3260416295413222
sphere,unnormalized_rescaled,512,2,0.0009345136646743385,431.03083601649445,0.3430399268792286
