width,center,logM_low,logM_high,n,frac_Phi_better_logM,mean_delta_logM_minus_Phi,median_delta_logM_minus_Phi,p_mean_delta_one_sided,p_frac_one_sided,mean_abs_err_logM,mean_abs_err_Phi,names,tag
0.25,11.545000076293954,11.420000076293954,11.670000076293954,23,0.4782608695652174,-0.012332598095392569,-0.004486243049379168,0.7204265244918361,0.6654448517160947,0.43445815356532036,0.4467907516607127,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0841+3824;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1416+5136;J1636+4707;J2238-0754;J2300+0022;J2321-0939,matched_forced_n4
0.2,11.370000076293952,11.270000076293952,11.470000076293951,9,0.5555555555555556,-0.013044074046666684,0.007142035568431376,0.6197934021992669,0.4701766077974009,0.34825975045699664,0.3613038245036633,J0252+0039;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.25,11.345000076293951,11.220000076293951,11.470000076293951,9,0.5555555555555556,-0.013044074046666684,0.007142035568431376,0.6281239586804399,0.48483838720426525,0.34825975045699664,0.3613038245036633,J0252+0039;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.3,11.320000076293951,11.17000007629395,11.470000076293951,9,0.5555555555555556,-0.013044074046666684,0.007142035568431376,0.6297900699766744,0.48717094301899366,0.34825975045699664,0.3613038245036633,J0252+0039;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.25,11.24500007629395,11.12000007629395,11.37000007629395,6,0.5,-0.013054532622060808,-0.02227892155716668,0.5994668443852049,0.6454515161612796,0.4947277752840486,0.5077823079061095,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1538+5817,matched_forced_n4
0.3,11.520000076293954,11.370000076293953,11.670000076293954,24,0.4583333333333333,-0.013390438705125221,-0.007220282058369054,0.7470843052315894,0.7577474175274909,0.43042309778833543,0.4438135364934606,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0841+3824;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1416+5136;J1451-0239;J1636+4707;J2238-0754;J2300+0022;J2321-0939,matched_forced_n4
0.3,11.545000076293954,11.395000076293954,11.695000076293955,28,0.4642857142857143,-0.013611724603213046,-0.007220282058369054,0.7724091969343552,0.7380873042319227,0.38834728288807474,0.4019590074912877,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1416+5136;J1436-0000;J1531-0105;J1636+4707;J2238-0754;J2300+0022;J2321-0939,matched_forced_n4
0.3,11.29500007629395,11.14500007629395,11.445000076293951,8,0.5,-0.013613241611613699,-0.01528936858027237,0.6271242919026991,0.6297900699766744,0.41552549517956794,0.42913873679118164,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1403+0006;J1420+6019;J1451-0239;J1538+5817,matched_forced_n4
0.3,11.420000076293952,11.270000076293952,11.570000076293953,17,0.47058823529411764,-0.013860727123065292,-0.00995432106735894,0.7020993002332556,0.6891036321226258,0.3191356290032571,0.3329963561263224,J0044+0113;J0252+0039;J1016+3859;J1023+4230;J1029+0420;J1103+5322;J1106+5228;J1134+6027;J1142+1001;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.15,11.545000076293954,11.470000076293955,11.620000076293953,14,0.42857142857142855,-0.014102361619195045,-0.007220282058369054,0.6767744085304899,0.8027324225258248,0.41744659558964375,0.43154895720883873,J0029-0055;J0044+0113;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1213+6708;J1218+0830;J1251-0208;J2321-0939,matched_forced_n4
0.25,11.570000076293955,11.445000076293955,11.695000076293955,27,0.4444444444444444,-0.014380382387348026,-0.00995432106735894,0.793735421526158,0.8247250916361213,0.4020556824463528,0.41643606483370066,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1416+5136;J1436-0000;J1531-0105;J1636+4707;J2238-0754;J2300+0022;J2321-0939,matched_forced_n4
0.1,11.520000076293956,11.470000076293955,11.570000076293956,8,0.375,-0.01477946183401373,-0.010309364688153314,0.643785404865045,0.8677107630789737,0.28637099236780006,0.3011504542018138,J0044+0113;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1213+6708;J1251-0208,matched_forced_n4
0.3,11.470000076293953,11.320000076293953,11.620000076293953,21,0.47619047619047616,-0.015308622198543639,-0.004486243049379168,0.7524158613795402,0.66811062979007,0.3996478850460589,0.4149565072446026,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1106+5228;J1134+6027;J1142+1001;J1143-0144;J1153+4612;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1451-0239;J2238-0754;J2321-0939,matched_forced_n4
0.2,11.595000076293955,11.495000076293955,11.695000076293955,21,0.42857142857142855,-0.015598558489824796,-0.010664408308947687,0.7587470843052316,0.8383872042652449,0.40750187781363617,0.423100436303461,J0008-0004;J0029-0055;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1218+0830;J1251-0208;J1416+5136;J1436-0000;J1531-0105;J1636+4707;J2300+0022;J2321-0939,matched_forced_n4
0.25,11.370000076293952,11.245000076293952,11.495000076293952,12,0.5,-0.015626617046166587,-0.0014582565334660957,0.6961012995668111,0.6037987337554148,0.35761596297877346,0.37324258002494,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1213+6708;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.3,11.345000076293951,11.195000076293951,11.495000076293952,12,0.5,-0.015626617046166587,-0.0014582565334660957,0.7014328557147618,0.6051316227924025,0.35761596297877346,0.37324258002494,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1106+5228;J1153+4612;J1204+0358;J1213+6708;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.2,11.570000076293955,11.470000076293955,11.670000076293954,19,0.42105263157894735,-0.01580073335391492,-0.00995432106735894,0.749083638787071,0.8407197600799733,0.4649161498344707,0.48071688318838557,J0008-0004;J0029-0055;J0044+0113;J0330-0020;J0841+3824;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1213+6708;J1218+0830;J1251-0208;J1416+5136;J1636+4707;J2300+0022;J2321-0939,matched_forced_n4
0.25,11.845000076293958,11.720000076293958,11.970000076293958,17,0.47058823529411764,-0.015856665398740727,-0.0009413350244226737,0.7340886371209597,0.6821059646784405,0.2681523288096564,0.2840089942083971,J0037-0942;J0157-0056;J0737+3216;J0912+0029;J0935-0003;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2341+0000;J2347-0005,matched_forced_n4
0.3,11.870000076293959,11.720000076293958,12.02000007629396,17,0.47058823529411764,-0.015856665398740727,-0.0009413350244226737,0.7440853048983672,0.6914361879373542,0.2681523288096564,0.2840089942083971,J0037-0942;J0157-0056;J0737+3216;J0912+0029;J0935-0003;J0956+5100;J0959+4416;J1020+1122;J1100+5329;J1112+0826;J1205+4910;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2341+0000;J2347-0005,matched_forced_n4
0.25,11.445000076293953,11.320000076293953,11.570000076293953,15,0.4666666666666667,-0.01615224654485305,-0.00995432106735894,0.7277574141952683,0.7077640786404532,0.3226214124436417,0.3387736589884947,J0044+0113;J0252+0039;J1016+3859;J1023+4230;J1103+5322;J1106+5228;J1134+6027;J1142+1001;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.2,11.445000076293953,11.345000076293953,11.545000076293952,12,0.5,-0.016264784249341278,-0.0014582565334660957,0.7007664111962679,0.6094635121626124,0.3277975757170348,0.34406235996637596,J0044+0113;J0252+0039;J1016+3859;J1103+5322;J1106+5228;J1134+6027;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.1,11.620000076293957,11.570000076293956,11.670000076293958,11,0.45454545454545453,-0.016543476277479416,-0.004486243049379168,0.692102632455848,0.724758413862046,0.5947671734465949,0.6113106497240743,J0008-0004;J0029-0055;J0330-0020;J0841+3824;J0946+1006;J1143-0144;J1218+0830;J1416+5136;J1636+4707;J2300+0022;J2321-0939,matched_forced_n4
0.25,11.27000007629395,11.14500007629395,11.39500007629395,7,0.42857142857142855,-0.016578281208762997,-0.037720772728976115,0.6377874041986005,0.7647450849716761,0.4722833523745678,0.48886163358333085,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1451-0239;J1538+5817,matched_forced_n4
0.3,11.27000007629395,11.12000007629395,11.42000007629395,7,0.42857142857142855,-0.016578281208762997,-0.037720772728976115,0.6487837387537487,0.7734088637120959,0.4722833523745678,0.48886163358333085,J0959+0410;J1029+0420;J1106+5228;J1153+4612;J1420+6019;J1451-0239;J1538+5817,matched_forced_n4
0.15,11.395000076293952,11.320000076293953,11.470000076293951,7,0.5714285714285714,-0.01772114335724084,0.007142035568431376,0.6497834055314895,0.4748417194268577,0.36405046395888935,0.38177160731613,J0252+0039;J1106+5228;J1153+4612;J1204+0358;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.1,11.470000076293955,11.420000076293954,11.520000076293956,9,0.5555555555555556,-0.017821646481004823,0.0070378080004267485,0.6777740753082306,0.47884038653782074,0.2981620885043793,0.31598373498538407,J0044+0113;J0252+0039;J1016+3859;J1134+6027;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J2238-0754,matched_forced_n4
0.25,11.520000076293954,11.395000076293954,11.645000076293954,21,0.47619047619047616,-0.01904605514397274,-0.004486243049379168,0.8193935354881706,0.6651116294568478,0.428724509553281,0.4477705646972537,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1416+5136;J1636+4707;J2238-0754;J2321-0939,matched_forced_n4
0.2,11.395000076293952,11.295000076293952,11.495000076293952,10,0.5,-0.01941707416346848,-0.0014582565334660957,0.7194268577140953,0.6024658447184272,0.37054070493445357,0.389957779097922,J0044+0113;J0252+0039;J1016+3859;J1106+5228;J1153+4612;J1204+0358;J1213+6708;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.2,11.495000076293953,11.395000076293954,11.595000076293953,16,0.4375,-0.01957412469828835,-0.007220282058369054,0.785071642785738,0.7884038653782073,0.32780185803849415,0.3473759827367825,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J2238-0754,matched_forced_n4
0.15,11.445000076293953,11.370000076293953,11.520000076293952,10,0.5,-0.01981155910580195,-0.0014582565334660957,0.7174275241586138,0.6061312895701433,0.3021075611457097,0.3219191202515116,J0044+0113;J0252+0039;J1016+3859;J1134+6027;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.15,11.620000076293955,11.545000076293956,11.695000076293955,18,0.3888888888888889,-0.020227042826806423,-0.01643846592289392,0.801732755748084,0.9000333222259247,0.43836250296269025,0.4585895457894968,J0008-0004;J0029-0055;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1023+4230;J1142+1001;J1143-0144;J1218+0830;J1416+5136;J1436-0000;J1531-0105;J1636+4707;J2300+0022;J2321-0939,matched_forced_n4
0.2,11.545000076293954,11.445000076293955,11.645000076293954,20,0.45,-0.02035545967959294,-0.007220282058369054,0.8317227590803066,0.7760746417860713,0.4492497102902166,0.4696051699698095,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1416+5136;J1636+4707;J2238-0754;J2321-0939,matched_forced_n4
0.25,11.395000076293952,11.270000076293952,11.520000076293952,14,0.5,-0.021025404448528424,-0.0014582565334660957,0.7744085304898367,0.5904698433855382,0.3327618475360688,0.35378725198459715,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1106+5228;J1134+6027;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.3,11.370000076293952,11.220000076293951,11.520000076293952,14,0.5,-0.021025404448528424,-0.0014582565334660957,0.7840719760079974,0.5921359546817727,0.3327618475360688,0.35378725198459715,J0044+0113;J0252+0039;J1016+3859;J1029+0420;J1106+5228;J1134+6027;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J1538+5817;J2238-0754,matched_forced_n4
0.2,11.345000076293951,11.245000076293952,11.445000076293951,6,0.5,-0.021136468063653848,-0.01528936858027237,0.6927690769743419,0.6607797400866378,0.33223792729668605,0.3533743953603399,J1029+0420;J1106+5228;J1153+4612;J1403+0006;J1451-0239;J1538+5817,matched_forced_n4
0.25,11.320000076293951,11.195000076293951,11.445000076293951,6,0.5,-0.021136468063653848,-0.01528936858027237,0.6814395201599467,0.6581139620126625,0.33223792729668605,0.3533743953603399,J1029+0420;J1106+5228;J1153+4612;J1403+0006;J1451-0239;J1538+5817,matched_forced_n4
0.15,11.520000076293954,11.445000076293955,11.595000076293953,15,0.4,-0.021355202049402992,-0.00995432106735894,0.7997334221926025,0.8777074308563813,0.3484406155867558,0.3697958176361588,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J2238-0754,matched_forced_n4
0.1,11.79500007629396,11.745000076293959,11.84500007629396,6,0.5,-0.021408028108279294,-0.022632768677378234,0.6897700766411197,0.643785404865045,0.2528150547229467,0.27422308283122604,J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J2347-0005,matched_forced_n4
0.3,11.445000076293953,11.295000076293952,11.595000076293953,19,0.42105263157894735,-0.023884114537034404,-0.00995432106735894,0.8617127624125291,0.8390536487837388,0.3491606469042479,0.3730447614412823,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1106+5228;J1134+6027;J1142+1001;J1153+4612;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.15,11.570000076293955,11.495000076293955,11.645000076293954,14,0.42857142857142855,-0.0247434712442702,-0.007575325679163428,0.8280573142285905,0.8040653115628124,0.4776450152742263,0.5023884865184965,J0008-0004;J0029-0055;J0330-0020;J0946+1006;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1218+0830;J1251-0208;J1416+5136;J1636+4707;J2321-0939,matched_forced_n4
0.2,11.420000076293952,11.320000076293953,11.520000076293952,12,0.5,-0.025083916613340296,-0.0014582565334660957,0.7887370876374542,0.5938020659780073,0.3393901132586848,0.3644740298720251,J0044+0113;J0252+0039;J1016+3859;J1106+5228;J1134+6027;J1153+4612;J1204+0358;J1213+6708;J1251-0208;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.3,11.495000076293953,11.345000076293953,11.645000076293954,23,0.43478260869565216,-0.02513491526122057,-0.00995432106735894,0.9053648783738754,0.8207264245251583,0.4327646409428545,0.45789955620407496,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1106+5228;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1416+5136;J1451-0239;J1636+4707;J2238-0754;J2321-0939,matched_forced_n4
0.15,11.420000076293952,11.345000076293953,11.495000076293952,9,0.4444444444444444,-0.025743828176476694,-0.00995432106735894,0.76541152949017,0.7494168610463179,0.36295072531627576,0.3886945534927524,J0044+0113;J0252+0039;J1016+3859;J1106+5228;J1204+0358;J1213+6708;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.2,11.89500007629396,11.79500007629396,11.995000076293959,9,0.3333333333333333,-0.026477158227856623,-0.0495300227773906,0.7930689770076641,0.9176941019660113,0.31467947311632827,0.3411566313441849,J0737+3216;J0912+0029;J0935-0003;J0956+5100;J1020+1122;J1100+5329;J1430+4105;J1630+4520;J2347-0005,matched_forced_n4
0.25,11.470000076293953,11.345000076293953,11.595000076293953,18,0.3888888888888889,-0.02729566045318106,-0.010309364688153314,0.8883705431522826,0.9016994335221593,0.3441778760934809,0.37147353654666193,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1106+5228;J1134+6027;J1142+1001;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1403+0006;J1451-0239;J2238-0754,matched_forced_n4
0.15,11.89500007629396,11.82000007629396,11.970000076293958,7,0.2857142857142857,-0.02757555524227902,-0.0495300227773906,0.7600799733422192,0.9406864378540486,0.37678144314108125,0.4043569983833603,J0737+3216;J0912+0029;J0935-0003;J1100+5329;J1430+4105;J1630+4520;J2347-0005,matched_forced_n4
0.2,11.92000007629396,11.82000007629396,12.02000007629396,7,0.2857142857142857,-0.02757555524227902,-0.0495300227773906,0.7614128623792069,0.9480173275574808,0.37678144314108125,0.4043569983833603,J0737+3216;J0912+0029;J0935-0003;J1100+5329;J1430+4105;J1630+4520;J2347-0005,matched_forced_n4
0.2,11.870000076293959,11.77000007629396,11.970000076293958,11,0.36363636363636365,-0.027984524021271388,-0.0495300227773906,0.80973008997001,0.8877040986337887,0.28304711437749713,0.3110316383987685,J0737+3216;J0912+0029;J0935-0003;J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2347-0005,matched_forced_n4
0.25,11.870000076293959,11.745000076293959,11.995000076293959,11,0.36363636363636365,-0.027984524021271388,-0.0495300227773906,0.8237254248583805,0.8953682105964679,0.28304711437749713,0.3110316383987685,J0737+3216;J0912+0029;J0935-0003;J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2347-0005,matched_forced_n4
0.25,11.89500007629396,11.77000007629396,12.02000007629396,11,0.36363636363636365,-0.027984524021271388,-0.0495300227773906,0.8293902032655781,0.9046984338553815,0.28304711437749713,0.3110316383987685,J0737+3216;J0912+0029;J0935-0003;J0956+5100;J1020+1122;J1100+5329;J1250+0523;J1402+6321;J1430+4105;J1630+4520;J2347-0005,matched_forced_n4
0.1,11.545000076293956,11.495000076293955,11.595000076293957,9,0.3333333333333333,-0.028847492729885443,-0.010664408308947687,0.8060646451182939,0.9236921026324558,0.325405026870686,0.35425251960057147,J0029-0055;J0330-0020;J0946+1006;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1218+0830;J1251-0208,matched_forced_n4
0.1,11.595000076293957,11.545000076293956,11.645000076293957,11,0.36363636363636365,-0.03481142181963434,-0.010664408308947687,0.8787070976341219,0.9060313228923692,0.5472741666437485,0.582085588463383,J0008-0004;J0029-0055;J0330-0020;J0946+1006;J1023+4230;J1142+1001;J1143-0144;J1218+0830;J1416+5136;J1636+4707;J2321-0939,matched_forced_n4
0.1,11.595000076293957,11.545000076293956,11.645000076293957,12,0.75,0.07125306455510262,0.0637881760988793,0.002999000333222259,0.016661112962345886,0.49769121690477097,0.4264381523496683,J0008-0004;J0029-0055;J0330-0020;J0946+1006;J1023+4230;J1142+1001;J1143-0144;J1218+0830;J1313+4615;J1416+5136;J1636+4707;J2321-0939,measured_plus_fallback
0.1,11.570000076293956,11.520000076293956,11.620000076293957,10,0.8,0.06902010274818357,0.06640591928035011,0.007997334221926024,0.01766077974008664,0.4410543946706925,0.37203429192250886,J0029-0055;J0330-0020;J0946+1006;J1023+4230;J1103+5322;J1142+1001;J1143-0144;J1218+0830;J1313+4615;J2321-0939,measured_plus_fallback
0.1,11.545000076293956,11.495000076293955,11.595000076293957,10,0.8,0.05447390816885178,0.061405329124114644,0.019326891036321226,0.013995334888370544,0.29540764076668263,0.24093373259783082,J0029-0055;J0330-0020;J0946+1006;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1218+0830;J1251-0208;J1313+4615,measured_plus_fallback
0.15,11.570000076293955,11.495000076293955,11.645000076293954,15,0.7333333333333333,0.05213814899822898,0.06293513964407733,0.00433188937020993,0.008997000999666778,0.44476465583278474,0.3926265068345557,J0008-0004;J0029-0055;J0330-0020;J0946+1006;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1218+0830;J1251-0208;J1313+4615;J1416+5136;J1636+4707;J2321-0939,measured_plus_fallback
0.1,11.620000076293957,11.570000076293956,11.670000076293958,13,0.6153846153846154,0.050793355901248116,0.028462251947873107,0.008997000999666778,0.10963012329223593,0.5420227215237232,0.49122936562247504,J0008-0004;J0029-0055;J0330-0020;J0841+3824;J0946+1006;J1143-0144;J1218+0830;J1313+4615;J1318-0313;J1416+5136;J1636+4707;J2300+0022;J2321-0939,measured_plus_fallback
0.15,11.620000076293955,11.545000076293956,11.695000076293955,20,0.65,0.04738856335501934,0.039073783276035515,0.0006664445184938354,0.019993335554815063,0.41787328973191473,0.37048472637689533,J0008-0004;J0029-0055;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1023+4230;J1142+1001;J1143-0144;J1218+0830;J1313+4615;J1318-0313;J1416+5136;J1436-0000;J1531-0105;J1636+4707;J2300+0022;J2321-0939,measured_plus_fallback
0.15,11.545000076293954,11.470000076293955,11.620000076293953,16,0.6875,0.044055177385575336,0.05216267342270413,0.01166277907364212,0.022325891369543487,0.38612340768176995,0.3420682302961946,J0029-0055;J0044+0113;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1213+6708;J1218+0830;J1251-0208;J1313+4615;J1614+4522;J2321-0939,measured_plus_fallback
0.15,11.595000076293955,11.520000076293956,11.670000076293954,16,0.625,0.0386118426418737,0.039073783276035515,0.01866044651782739,0.06597800733088971,0.486069558439407,0.44745771579753335,J0008-0004;J0029-0055;J0330-0020;J0841+3824;J0946+1006;J1023+4230;J1103+5322;J1142+1001;J1143-0144;J1218+0830;J1313+4615;J1318-0313;J1416+5136;J1636+4707;J2300+0022;J2321-0939,measured_plus_fallback
0.2,11.595000076293955,11.495000076293955,11.695000076293955,23,0.6521739130434783,0.038035075104895226,0.04968531460419792,0.003332222592469177,0.00866377874041986,0.39376700127273095,0.3557319261678358,J0008-0004;J0029-0055;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1218+0830;J1251-0208;J1313+4615;J1318-0313;J1416+5136;J1436-0000;J1531-0105;J1636+4707;J2300+0022;J2321-0939,measured_plus_fallback
0.2,11.570000076293955,11.470000076293955,11.670000076293954,22,0.5909090909090909,0.02874869513442496,0.01826802245129109,0.013328890369876709,0.05931356214595135,0.4338428868741776,0.4050941917397527,J0008-0004;J0029-0055;J0044+0113;J0330-0020;J0841+3824;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1213+6708;J1218+0830;J1251-0208;J1313+4615;J1318-0313;J1416+5136;J1614+4522;J1636+4707;J2300+0022;J2321-0939,measured_plus_fallback
0.2,11.545000076293954,11.445000076293955,11.645000076293954,23,0.6086956521739131,0.028031018800620436,0.04968531460419792,0.010663112295901367,0.031322892369210265,0.41216580937587727,0.3841347905752568,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1313+4615;J1416+5136;J1614+4522;J1636+4707;J1719+2939;J2238-0754;J2321-0939,measured_plus_fallback
0.1,11.645000076293957,11.595000076293957,11.695000076293958,13,0.5384615384615384,0.02538981890185171,0.004059161429248587,0.07764078640453183,0.28123958680439853,0.4694280478158452,0.44403822891399336,J0008-0004;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J1143-0144;J1318-0313;J1416+5136;J1436-0000;J1531-0105;J1636+4707;J2300+0022;J2321-0939,measured_plus_fallback
0.15,11.645000076293956,11.570000076293956,11.720000076293955,22,0.5,0.024430284888769586,-0.0013393619413312186,0.019660113295568143,0.28357214261912694,0.43146685494117404,0.4070365700524045,J0008-0004;J0029-0055;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1143-0144;J1218+0830;J1313+4615;J1318-0313;J1416+5136;J1432+6317;J1436-0000;J1531-0105;J1621+3931;J1627-0053;J1636+4707;J2300+0022;J2303+1422;J2321-0939,measured_plus_fallback
0.2,11.520000076293954,11.420000076293954,11.620000076293953,23,0.6086956521739131,0.024277829558808216,0.008073792954709072,0.015328223925358214,0.03032322559146951,0.34935339091778633,0.32507556135897814,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1306+0600;J1313+4615;J1403+0006;J1614+4522;J1644+2625;J1719+2939;J2238-0754;J2321-0939,measured_plus_fallback
0.25,11.570000076293955,11.445000076293955,11.695000076293955,31,0.5806451612903226,0.023788642737207277,0.008073792954709072,0.002999000333222259,0.02032655781406198,0.38274144540084576,0.35895280266363855,J0008-0004;J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0728+3835;J0822+2652;J0841+3824;J0936+0913;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1143-0144;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1313+4615;J1318-0313;J1416+5136;J1436-0000;J1531-0105;J1614+4522;J1636+4707;J1719+2939;J2238-0754;J2300+0022;J2321-0939,measured_plus_fallback
0.15,11.520000076293954,11.445000076293955,11.595000076293953,18,0.6111111111111112,0.022632237729408502,0.028879553779453497,0.044318560479840056,0.061312895701432855,0.32013445476779073,0.29750221703838226,J0029-0055;J0044+0113;J0252+0039;J0330-0020;J0946+1006;J1016+3859;J1023+4230;J1103+5322;J1134+6027;J1142+1001;J1204+0358;J1213+6708;J1218+0830;J1251-0208;J1313+4615;J1614+4522;J1719+2939;J2238-0754,measured_plus_fallback
