galaxy,fit_quality_category,legacy_chi2_red_BuP,n_points,rotmod,R_d_est,R_d_source,f_lambda_used,lambda_corr,bup_mode,rt_min_factor,rt_max_factor,w_min_factor,w_max_factor,chi2_red_BuP_fresh,chi2_BuP_fresh,AIC_BuP_fresh,BIC_BuP_fresh,k_BuP,A_v2_BuP,r_trans_BuP,width_BuP,rt_over_Rd,width_over_Rd,width_over_rt,rt_min,rt_max,w_min,w_max,rt_at_lower_bound,rt_at_upper_bound,w_at_lower_bound,w_at_upper_bound,rmse_BuP,mae_BuP,chi2_red_NFW_2param,chi2_NFW_2param,AIC_NFW_2param,BIC_NFW_2param,log10_M200_NFW_2param,c_NFW_2param,rmse_NFW_2param,mae_NFW_2param,chi2_red_NFW_cfixed,chi2_NFW_cfixed,AIC_NFW_cfixed,BIC_NFW_cfixed,log10_M200_NFW_cfixed,c_NFW_cfixed,rmse_NFW_cfixed,mae_NFW_cfixed,winner_chi2red_vs_NFW2,winner_chi2red_vs_NFWcfixed,delta_chi2red_BuP_minus_NFW2,delta_chi2red_BuP_minus_NFWcfixed,delta_AIC_BuP_minus_NFW2,delta_AIC_BuP_minus_NFWcfixed
NGC7814,medium,8.708733472918425,18,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC7814_rotmod.dat,2.5554491408338786,SBdisk_expfit,1.0,2.5554491408338786,semi_flexible,0.1,10.0,0.05,5.0,0.8890220886045548,13.335331329068321,19.33533132906832,22.006446602756814,3,31571.04888097117,4.252770664439608,1.1657078827162621,1.6641969493675268,0.45616555778366047,0.27410551254587073,0.25554491408338786,25.554491408338787,0.12777245704169393,12.777245704169394,False,False,False,False,7.137125204923903,4.2029909045022755,1.224356642871893,19.58970628595029,23.58970628595029,25.370449801742616,12.067137169682573,12.394482062499632,9.980828367933054,5.726714921405545,1.448349816384602,24.621946878538235,26.621946878538235,27.5123186364344,12.236058379820987,10.0,9.618656256089631,6.314882747003024,BuP_fresh,BuP_fresh,-0.33533455426733827,-0.5593277277800472,-4.254374956881968,-7.286615549469914
UGC11557,medium,8.819973187463994,12,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC11557_rotmod.dat,2.077492835708726,SBdisk_expfit,1.0,2.077492835708726,semi_flexible,0.1,10.0,0.05,5.0,0.9780664736877323,8.80259826318959,14.80259826318959,16.257318212553592,3,2431.0773476658123,4.588834014607595,0.2233329038640253,2.2088326543095578,0.10750116680322337,0.04866876926755067,0.20774928357087263,20.774928357087262,0.10387464178543632,10.387464178543631,False,False,False,False,6.949379667276851,5.18385563896378,1.5021892262309031,15.02189226230903,19.02189226230903,19.99170556188503,11.582235753485753,1.0,9.168130884745345,7.28013655818138,2.174607901975671,23.92068692173238,25.92068692173238,26.40559357152038,9.607927248219548,10.0,11.260677172847183,9.573647094056145,BuP_fresh,BuP_fresh,-0.5241227525431709,-1.1965414282879387,-4.21929399911944,-11.118088658542788
NGC1003,medium,9.09718451326262,36,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC1003_rotmod.dat,1.6196004321744728,SBdisk_expfit,1.0,1.6196004321744728,semi_flexible,0.1,10.0,0.05,5.0,3.1619100680182104,104.34303224460095,110.34303224460095,115.09358905996928,3,11300.028369621054,4.5469155438982245,8.09800216087236,2.8074304338098646,4.999999999999997,1.7809880308288437,0.16196004321744728,16.196004321744727,0.08098002160872364,8.098002160872364,False,False,False,True,3.8190470199550126,3.0136129507902383,2.567586088405068,87.29792700577231,91.29792700577231,94.46496488268453,11.583711345355535,5.051084097705402,3.689004240074221,2.7742634970932034,9.815532900305415,343.54365151068953,345.54365151068953,347.12717044914564,11.23401259675978,10.0,7.400309523952475,6.41300046237998,NFW_2param,BuP_fresh,0.5943239796131423,-6.653622832287205,19.04510523882864,-235.20061926608858
F583-4,medium,9.416421633885951,12,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F583-4_rotmod.dat,1.9465792865405538,SBdisk_expfit,1.0,1.9465792865405538,semi_flexible,0.1,10.0,0.05,5.0,0.16844132392171923,1.5159719152954731,7.515971915295474,8.970691864659475,3,8137.114693608714,4.448098945400994,9.732896432573188,2.28508490568916,4.999999999933432,2.188102502224301,0.1946579286540554,19.46579286540554,0.0973289643270277,9.73289643270277,False,False,False,True,1.6341547156003546,1.2926303222026632,0.15171284566455642,1.5171284566455643,5.5171284566455645,6.486941756221565,11.345106751673512,4.546149994643403,1.634958606659689,1.2932318846212971,0.48760392457568946,5.363643170332584,7.363643170332584,7.848549820120585,10.623976424362846,10.0,3.388982431058359,2.8683287718561683,NFW_2param,BuP_fresh,0.01672847825716281,-0.31916260065397023,1.998843458649909,0.1523287449628894
DDO168,medium,9.531769562634764,10,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/DDO168_rotmod.dat,1.0695044056777596,SBdisk_expfit,1.0,1.0695044056777596,semi_flexible,0.1,10.0,0.05,5.0,0.9401382701175571,6.5809678908229,12.580967890822901,13.488723169805038,3,2720.813949796036,1.6875179040570873,0.3820513305815237,1.5778503530218597,0.35722277398138674,0.22639838644852636,0.10695044056777597,10.695044056777597,0.053475220283887986,5.3475220283887985,False,False,False,False,1.6370653044655035,1.1178809162734549,10.726103279372126,85.808826234977,89.808826234977,90.41399642096509,13.107887603172276,1.0000000000222649,4.392292833225569,3.921878691886044,16.759049194164568,150.8314427474811,152.8314427474811,153.13402784047514,10.356493505505231,10.0,6.021599816339489,5.352944031994298,BuP_fresh,BuP_fresh,-9.785965009254568,-15.81891092404701,-77.2278583441541,-140.2504748566582
NGC6015,medium,12.429314481175716,44,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC6015_rotmod.dat,2.328512001056408,SBdisk_expfit,1.0,2.328512001056408,semi_flexible,0.1,10.0,0.05,5.0,6.8259727280385105,279.8648818495789,285.8648818495789,291.21745075133373,3,22592.154067712305,1.5386156984753516,11.642560005282027,0.660772071510607,4.999999999999994,7.566905769139686,0.23285120010564084,23.285120010564082,0.11642560005282042,11.642560005282041,False,False,False,True,6.4499710664471435,5.365757332239236,8.283259513970982,347.8968995867813,351.8968995867813,355.4652788546178,11.467100493570136,17.528165799124007,8.257741237339287,7.178536861578784,22.4635212010884,965.9314116468013,967.9314116468013,969.7156012807195,11.844992323334022,10.0,10.79191908276445,9.340069487087039,BuP_fresh,BuP_fresh,-1.4572867859324719,-15.63754847304989,-66.03201773720235,-682.0665297972223
NGC4214,medium,12.530644899214462,14,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC4214_rotmod.dat,0.5010275310643766,SBdisk_expfit,1.0,0.5010275310643766,semi_flexible,0.1,10.0,0.05,5.0,0.4827389963380492,5.310128959718541,11.31012895971854,13.227300948564316,3,5760.5651497723875,0.16858501221751826,1.6421566976338302,0.33647854013007705,3.2775777693198878,9.740822603583664,0.050102753106437664,5.010275310643766,0.025051376553218832,2.505137655321883,False,False,False,False,3.689490440955045,3.138429019228132,0.6709280259018642,8.05113631082237,12.05113631082237,13.329250970052886,10.597359442463942,24.821886974755785,5.1652564769542515,2.7427003467195767,1.5872588717417526,20.634365332642783,22.634365332642783,23.273422662258042,11.4254362336656,10.0,8.468476361980244,6.283622367497258,BuP_fresh,BuP_fresh,-0.188189029563815,-1.1045198754037036,-0.7410073511038302,-11.324236372924243
UGC06983,medium,12.568829085549496,17,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06983_rotmod.dat,2.324255981179687,SBdisk_expfit,1.0,2.324255981179687,semi_flexible,0.1,10.0,0.05,5.0,0.5036190536724621,7.050666751414469,13.050666751414468,15.550306783583117,3,9329.500512745906,1.781794657767509,1.560505963702036,0.7666086146256365,0.6714002142354363,0.8758057259287467,0.2324255981179687,23.242559811796866,0.11621279905898435,11.621279905898433,False,False,False,False,3.4921456127996184,2.3767278582354354,0.5967545818672012,8.951318728008019,12.951318728008019,14.617745416120451,11.197978492878837,13.188696617444274,4.6850586609864235,2.9937678263447487,0.8167796155533052,13.068473848852884,15.068473848852884,15.901687192909101,11.388008706226078,10.0,5.776740386872219,4.683081008508673,BuP_fresh,BuP_fresh,-0.09313552819473914,-0.3131605618808432,0.09934802340644922,-2.017807097438416
UGC11914,medium,12.641793121781063,65,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC11914_rotmod.dat,2.4395284767835466,SBdisk_expfit,1.0,2.4395284767835466,semi_flexible,0.1,10.0,0.05,5.0,2.549274988890542,158.0550493112136,164.0550493112136,170.5782111209005,3,45141.42295499036,0.5241959866241159,5.414916984296068,0.2148759449265599,2.219657214838292,10.329947428954526,0.24395284767835468,24.395284767835467,0.12197642383917734,12.197642383917733,False,False,False,False,9.002755172396274,5.934259447631118,4.805913374481357,302.7725425923255,306.7725425923255,311.1213171321168,11.58513102688988,39.77790661722152,9.645672890655325,7.811994971007238,10.289893655340089,658.5531939417657,660.5531939417657,662.7275812116613,12.881047258947087,10.0,16.13817319315101,12.626067168586381,BuP_fresh,BuP_fresh,-2.2566383855908154,-7.7406186664495475,-142.71749328111193,-496.49814463055213
NGC0300,medium,12.744821966422,25,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC0300_rotmod.dat,1.746736765054024,SBdisk_expfit,1.0,1.746736765054024,semi_flexible,0.1,10.0,0.05,5.0,0.5316151627768849,11.69553358109147,17.695533581091468,21.352161055696072,3,8047.999579617242,2.3008250495513254,2.3854255942510796,1.3172133864601885,1.3656468690503012,1.0367696556138641,0.17467367650540241,17.46736765054024,0.08733683825270121,8.73368382527012,False,False,False,False,3.5196342606089,2.701249028996181,0.6472854825699274,14.88756609910833,18.88756609910833,21.325317748844732,11.478264728194082,6.8436219845394435,3.9161783599948943,2.944083018549195,1.3656870567090518,32.77648936101724,34.77648936101724,35.99536518588544,11.16650105120679,10.0,4.041304852866272,3.19760611311146,BuP_fresh,BuP_fresh,-0.11567031979304243,-0.8340718939321669,-1.1920325180168625,-17.080955779925773
NGC4013,medium,13.014980168253333,36,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC4013_rotmod.dat,1.3677343298957079,SBdisk_expfit,1.0,1.3677343298957079,semi_flexible,0.1,10.0,0.05,5.0,1.540758510123347,50.84503083407045,56.84503083407045,61.595587649438784,3,23133.55499150665,5.913196106328702,6.838671649478537,4.323351382705729,4.999999999999998,1.1565102064109338,0.1367734329895708,13.677343298957078,0.0683867164947854,6.838671649478539,False,False,False,True,6.992582166625296,5.370769565269038,0.993911363684457,33.79298636527154,37.79298636527154,40.960024242183756,12.189563364457666,5.062885050151204,5.9361999071852996,4.633007644744119,2.5324216687946044,88.63475840781115,90.63475840781115,92.21827734626726,11.753323171257321,10.0,8.218839797836162,6.821613421269931,NFW_2param,BuP_fresh,0.54684714643889,-0.9916631586712574,19.05204446879891,-33.7897275737407
NGC5033,medium,13.45932880130339,22,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC5033_rotmod.dat,4.490674981807186,SBdisk_expfit,1.0,4.490674981807186,semi_flexible,0.1,10.0,0.05,5.0,4.561145047088768,86.66175589468659,92.66175589468659,95.93488325476154,3,31283.245458507765,5.092167306830634,2.2481379552599203,1.1339425203249487,0.5006236176894726,0.4414894130136431,0.4490674981807186,44.90674981807186,0.2245337490903593,22.45337490903593,False,False,False,False,11.349967031470449,7.1333913150454995,5.409547151479467,108.19094302958933,112.19094302958933,114.37302793630596,11.896664455012402,14.812471393871235,15.868501497103743,9.853402919899928,9.391655614264629,197.2247678995572,199.2247678995572,200.31581035291552,12.072203237282276,10.0,15.010391260505475,11.115241571312271,BuP_fresh,BuP_fresh,-0.8484021043906989,-4.83051056717586,-19.52918713490274,-106.56301200487061
CamB,medium,13.757035910248897,9,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/CamB_rotmod.dat,0.47873635925059516,SBdisk_expfit,1.0,0.47873635925059516,semi_flexible,0.1,10.0,0.05,5.0,2.6713196464092483,16.02791787845549,22.02791787845549,22.61959161046415,3,374.21497587410903,1.5112055321368745,0.09998835442963058,3.1566550209440685,0.20885891054138955,0.0661646296968256,0.04787363592505952,4.787363592505952,0.02393681796252976,2.393681796252976,False,False,False,False,2.001744106926225,1.5779027386529851,6.1045430506976635,42.73180135488364,46.73180135488364,47.12625050955608,8.822168923440177,1.0000000000000213,3.2684782909973427,2.8221959495397573,8.263374621717954,66.10699697374363,68.10699697374363,68.30422155107985,8.000000000000002,10.0,4.0653104731909355,3.706402300850578,BuP_fresh,BuP_fresh,-3.433223404288415,-5.592054975308706,-24.703883476428153,-46.079079095288144
NGC3953,medium,13.814586235955865,8,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC3953_rotmod.dat,3.5816914882652324,SBdisk_expfit,1.0,3.5816914882652324,semi_flexible,0.1,10.0,0.05,5.0,0.1477849273434506,0.7389246367172531,6.738924636717253,6.97724926175676,3,20548.017389323162,2.3897989422281065,0.9413458541532261,0.6672263510293538,0.26282159064714994,0.39390169504199846,0.3581691488265233,35.81691488265233,0.17908457441326164,17.908457441326163,False,False,False,False,1.7910177467760369,1.4961410332043812,0.2671139804824324,1.6026838828945944,5.602683882894595,5.761566966254266,11.528044486096999,20.01537015423115,2.8156619137763914,2.2740274181187914,1.3412015753755087,9.38841102762856,11.38841102762856,11.467852569308397,12.006528453164137,10.0,7.08935140981529,6.505985674507649,BuP_fresh,BuP_fresh,-0.11932905313898179,-1.193416648032058,1.1362407538226584,-4.649486390911307
UGC04499,medium,14.397357771710029,9,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC04499_rotmod.dat,1.7908733423529506,SBdisk_expfit,1.0,1.7908733423529506,semi_flexible,0.1,10.0,0.05,5.0,0.4277324415081734,2.5663946490490406,8.566394649049041,9.1580683810577,3,3914.3948385788144,1.8350821193446227,1.0473055226350596,1.0246855966562036,0.584801559030998,0.5707131640567082,0.17908733423529508,17.908733423529505,0.08954366711764754,8.954366711764752,False,False,False,False,1.7876391127070874,1.4186345109712275,1.044592293819012,7.312146056733084,11.312146056733084,11.706595211405524,11.044766060367795,6.781855298028077,3.375544578094308,2.25375195625407,1.4331280976103824,11.46502478088306,13.46502478088306,13.66224935821928,10.726985937601214,10.0,4.332425182300625,2.4271345567448313,BuP_fresh,BuP_fresh,-0.6168598523108386,-1.005395656102209,-2.7457514076840432,-4.898630131834018
UGC08699,medium,14.850096673211068,41,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC08699_rotmod.dat,2.870654161490245,SBdisk_expfit,1.0,2.870654161490245,semi_flexible,0.1,10.0,0.05,5.0,0.7976353096958001,30.310141768440403,36.3101417684404,41.45085796855332,3,31754.219839886286,2.5531883785709484,14.353270807451223,0.8894099515092788,4.999999999999999,5.621704582364161,0.28706541614902453,28.706541614902452,0.14353270807451227,14.353270807451226,False,False,False,True,11.530860342934941,6.1310985580370065,0.9707361267368204,37.858708942735994,41.858708942735994,45.28585307614461,11.717760735005742,14.607386032698603,11.426433693641181,6.372251712168124,2.1046026226552628,84.18410490621051,86.18410490621051,87.89767697291481,12.005529818724058,10.0,11.41503626833518,7.3791765735715265,BuP_fresh,BuP_fresh,-0.17310081704102032,-1.3069673129594626,-5.5485671742955915,-49.873963137770104
UGC07151,medium,16.000905923472928,11,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC07151_rotmod.dat,1.526406969924762,SBdisk_expfit,1.0,1.526406969924762,semi_flexible,0.1,10.0,0.05,5.0,0.4968511704811694,3.974809363849355,9.974809363849355,11.168495182244467,3,3371.115965145551,0.9626456403712684,0.3023397062137837,0.6306611928132889,0.19807280245103068,0.31407165163826933,0.1526406969924762,15.26406969924762,0.0763203484962381,7.63203484962381,False,False,False,False,1.62868346922399,1.3993643457614633,2.9237625780564667,26.313863202508198,30.313863202508198,31.10965374810494,10.793541218449773,11.322385341413813,3.550248057046515,2.708383820633161,2.6991926654234013,26.991926654234014,28.991926654234014,29.389821927032386,10.917260771383008,10.0,3.6419985227080525,2.955443283649214,BuP_fresh,BuP_fresh,-2.426911407575297,-2.2023414949422317,-20.33905383865884,-19.01711729038466
NGC3893,medium,16.08513738192475,10,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC3893_rotmod.dat,2.29949370787422,SBdisk_expfit,1.0,2.29949370787422,semi_flexible,0.1,10.0,0.05,5.0,0.23085858157922706,1.6160100710545895,7.616010071054589,8.523765350036728,3,20185.111475709167,3.3691261437840185,0.7177895837858942,1.465159975105401,0.3121511406306299,0.21304918639220558,0.22994937078742203,22.9949370787422,0.11497468539371102,11.4974685393711,False,False,False,False,3.2644366072735034,2.930873952032647,1.1087409366110499,8.869927492888399,12.869927492888399,13.475097678876491,11.87317323958507,10.715950743113785,7.504619923826343,5.802262127731683,0.9974913639306133,8.97742227537552,10.97742227537552,11.280007368369567,11.929850435315775,10.0,7.811264435484825,6.134523535363766,BuP_fresh,BuP_fresh,-0.8778823550318229,-0.7666327823513863,-5.25391742183381,-3.3614122043209314
UGC06917,medium,16.342543731629558,11,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC06917_rotmod.dat,2.75471680174604,SBdisk_expfit,1.0,2.75471680174604,semi_flexible,0.1,10.0,0.05,5.0,0.2036528747769383,1.6292229982155064,7.629222998215506,8.822908816610619,3,8501.154866109622,2.196926609929434,1.2435367827048263,0.7975145062232684,0.4514209162686441,0.5660347401157697,0.275471680174604,27.5471680174604,0.137735840087302,13.7735840087302,False,False,False,False,1.8278588963564883,1.3810210170970776,0.8034895551152199,7.231405996036979,11.23140599603698,12.027196541633721,11.51827929467306,8.04823645852621,3.117041062639008,2.655680827714315,0.8846356803782228,8.846356803782228,10.846356803782228,11.244252076580599,11.320513157119429,10.0,3.3276807915003475,2.4731796032431776,BuP_fresh,BuP_fresh,-0.5998366803382816,-0.6809828056012845,-3.6021829978214734,-3.2171338055667222
F568-V1,medium,16.582912757165314,15,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F568-V1_rotmod.dat,2.7128039794181067,SBdisk_expfit,1.0,2.7128039794181067,semi_flexible,0.1,10.0,0.05,5.0,0.05005019295842572,0.6006023155011087,6.600602315501108,8.724752918807738,3,11639.862203637234,1.8007059057818497,1.1284899154535326,0.6637803245069329,0.4159865305474789,0.626693071772624,0.2712803979418107,27.128039794181067,0.13564019897090535,13.564019897090533,False,False,False,False,2.8955166307207154,2.4313843321884483,0.21722467736308074,2.8239208057200496,6.82392080572005,8.24002120792447,11.313366457587351,15.198072929127308,8.174690110680023,5.838302568126464,0.5014785057929794,7.020699081101711,9.02069908110171,9.728749282203921,11.682678996760213,10.0,9.750823759146687,7.976922305709107,BuP_fresh,BuP_fresh,-0.16717448440465502,-0.45142831283455365,-0.2233184902189418,-2.4200967656006025
NGC5005,medium,16.761097293073764,18,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC5005_rotmod.dat,2.44683154344178,SBdisk_expfit,1.0,2.44683154344178,semi_flexible,0.1,10.0,0.05,5.0,0.4011762690145562,6.017644035218344,12.017644035218343,14.688759308906835,3,26966.765866299917,4.653595713539152,0.8385438037661215,1.901886431868243,0.3427059807258341,0.18019266291793795,0.244683154344178,24.4683154344178,0.122341577172089,12.2341577172089,False,False,False,False,9.345965677407252,6.4193536232979715,0.7166799356169101,11.466878969870562,15.466878969870562,17.24762248566289,13.799999999999995,2.242754394350102,12.140182604854397,8.78015069982276,0.9115768180645678,15.496805907097652,17.496805907097652,18.387177664993818,11.904418265785877,10.0,14.289427410451552,11.018430073909782,BuP_fresh,BuP_fresh,-0.3155036666023539,-0.5104005490500116,-3.4492349346522193,-5.47916187187931
NGC2915,medium,18.00994597563657,30,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC2915_rotmod.dat,0.5277399637293909,SBdisk_expfit,1.0,0.5277399637293909,semi_flexible,0.1,10.0,0.05,5.0,0.30278660781561834,8.175238411021695,14.175238411021695,18.37883055600816,3,6405.743419855886,1.4917419224152577,0.22924623423951665,2.826660902982473,0.4343924091317579,0.15367687318751985,0.05277399637293909,5.277399637293909,0.026386998186469546,2.6386998186469546,False,False,False,False,4.58657286105938,3.1049626678348106,0.9567971378547538,26.790319859933106,30.790319859933106,33.592714623257415,10.867861755559844,15.951841217904184,9.529899672496207,5.993563750995605,1.2037215536692778,34.907925056409056,36.907925056409056,38.30912243807121,11.168739244157372,10.0,9.77769134828305,7.357644826738147,BuP_fresh,BuP_fresh,-0.6540105300391355,-0.9009349458536595,-16.61508144891141,-22.73268664538736
UGC00634,medium,18.411892306725385,4,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC00634_rotmod.dat,6.003333333333334,rmax_over_3,1.0,6.003333333333334,semi_flexible,0.1,10.0,0.05,5.0,0.27890724698743397,0.27890724698743397,6.278907246987434,4.437790330347106,3,10265.513976689572,4.262142872528064,2.7497134545428534,0.7099627216870733,0.45803111402712715,0.6451481183951672,0.6003333333333334,60.03333333333334,0.3001666666666667,30.01666666666667,False,False,False,False,0.5345863759765045,0.44495782398886874,3.2022846855115743,6.404569371023149,10.404569371023149,9.17715809326293,11.546436350813455,6.534800529563413,4.201559928738737,3.0827481446558203,5.364226306875871,16.092678920627613,18.092678920627613,17.478973281747503,11.280535897923793,10.0,7.2088026674630115,4.579429483212849,BuP_fresh,BuP_fresh,-2.9233774385241404,-5.085319059888437,-4.125662124035714,-11.81377167364018
UGC12732,medium,18.506187818864547,16,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/UGC12732_rotmod.dat,1.9817298410049684,SBdisk_expfit,1.0,1.9817298410049684,semi_flexible,0.1,10.0,0.05,5.0,0.1938928370260791,2.5206068813390283,8.520606881339027,10.838373048058372,3,9117.44895780582,2.9628390392520707,9.908649205024837,1.495077168414422,4.999999999999997,3.3443089799188495,0.19817298410049686,19.817298410049684,0.09908649205024843,9.908649205024842,False,False,False,True,1.3831052211032855,1.2241554409589135,0.20870577338237656,2.921880827353272,6.921880827353272,8.467058271832833,11.172612014900812,7.642434156503147,1.5082351321272278,1.358933404438126,0.5828930724385697,8.743396086578546,10.743396086578546,11.515984808818327,11.002962184705463,10.0,2.513212376112326,1.9910765757325497,BuP_fresh,BuP_fresh,-0.014812936356297463,-0.3890002354124906,1.5987260539857555,-2.2227892052395184
NGC3726,medium,19.17155363946446,12,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC3726_rotmod.dat,3.3773389638302658,SBdisk_expfit,1.0,3.3773389638302658,semi_flexible,0.1,10.0,0.05,5.0,3.2234172721794434,29.01075544961499,35.01075544961499,36.465475398978995,3,13465.038524453592,6.64233452173016,0.9693765999060643,1.9667361176554925,0.2870237812335801,0.14593914183857848,0.3377338963830266,33.77338963830266,0.1688669481915133,16.88669481915133,False,False,False,False,13.72661727086719,9.740325141532805,2.0425550339401046,20.425550339401045,24.425550339401045,25.395363638977045,12.582492156354704,2.2874231174770605,6.9326998389461005,5.941531064370042,4.842663908746086,53.269302996206946,55.269302996206946,55.75420964599495,11.398017514460484,10.0,17.820641246536315,13.997989683292905,NFW_2param,BuP_fresh,1.1808622382393388,-1.619246636566643,10.585205110213945,-20.258547546591956
F574-1,medium,19.422142149263188,14,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/F574-1_rotmod.dat,3.8364965789057717,SBdisk_expfit,1.0,3.8364965789057717,semi_flexible,0.1,10.0,0.05,5.0,0.08471879059837614,0.9319066965821375,6.931906696582137,8.849078685427912,3,7693.169493118991,2.192726058716358,0.9137624446556135,0.571543858731071,0.23817626990201377,0.41672439702319153,0.3836496578905772,38.36496578905772,0.1918248289452886,19.18248289452886,False,False,False,False,1.143176775783366,0.9871288059235148,1.643723262735955,19.72467915283146,23.72467915283146,25.002793812061977,11.378859929159526,8.049780118492237,5.427448377509989,4.314544948744448,1.7229834226651153,22.3987844946465,24.3987844946465,25.037841824261758,11.20998595738738,10.0,5.640016138540702,3.942322193603189,BuP_fresh,BuP_fresh,-1.5590044721375789,-1.6382646320667391,-16.792772456249324,-17.46687779806436
NGC4157,medium,19.57829558871006,17,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC4157_rotmod.dat,2.344898138083755,SBdisk_expfit,1.0,2.344898138083755,semi_flexible,0.1,10.0,0.05,5.0,0.4000911647471858,5.601276306460601,11.601276306460601,14.10091633862925,3,29543.314883300067,10.352829954835702,9.566708637821312,4.415044639549252,4.079797106086324,0.9240670115858322,0.2344898138083755,23.448981380837548,0.11724490690418775,11.724490690418774,False,False,False,False,5.940073598508525,3.344635685495765,0.4010882071921113,6.01632310788167,10.01632310788167,11.682749795994102,13.372167112926183,1.3824113357831493,6.397021186055689,3.798086574338601,2.0394076153579785,32.63052184572766,34.63052184572766,35.463735189783876,11.66415697343925,10.0,13.402303757559801,11.074086353059204,BuP_fresh,BuP_fresh,-0.0009970424449254889,-1.6393164506107927,1.5849531985789316,-23.029245539267055
ESO563-G021,poor,20.335355619308352,30,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/ESO563-G021_rotmod.dat,5.244994094045044,SBdisk_expfit,1.0,5.244994094045044,semi_flexible,0.1,10.0,0.05,5.0,2.931181303710852,79.141895200193,85.141895200193,89.34548734517946,3,67188.83267670419,5.152762662732706,0.9306841565105599,0.9824153412456549,0.17744236500994756,0.1806184793337605,0.5244994094045045,52.44994094045044,0.26224970470225223,26.22497047022522,False,False,False,False,12.515138924205358,9.690939147269246,20.632338471602132,577.7054772048597,581.7054772048597,584.507871968184,12.738321964830915,9.307391784555643,24.540231143193328,17.35079778940417,20.050343616688423,581.4599648839643,583.4599648839643,584.8611622656265,12.677764991494682,10.0,24.543564231077504,16.268911150606055,BuP_fresh,BuP_fresh,-17.70115716789128,-17.119162312977572,-496.56358200466667,-498.3180696837713
ESO444-G084,poor,20.54544482100602,7,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/ESO444-G084_rotmod.dat,0.45029543874421546,SBdisk_expfit,1.0,0.45029543874421546,semi_flexible,0.1,10.0,0.05,5.0,0.12025736068663877,0.48102944274655507,6.481029442746555,6.318759889912495,3,4065.9284263758736,1.008261355987073,0.9737488066681481,2.2391107464888242,2.162466511727812,0.9657702349554619,0.04502954387442155,4.502954387442155,0.022514771937210774,2.2514771937210774,False,False,False,False,1.1782257831200091,0.8240781497826123,0.669805319901019,3.349026599505095,7.349026599505095,7.240846897615722,11.18597366633235,8.685948593924353,2.5217475225964656,1.904890910673964,0.6351830706039622,3.8110984236237733,5.811098423623774,5.757008572679086,11.015435725992354,10.0,2.2203335709355394,1.7416609003273271,BuP_fresh,BuP_fresh,-0.5495479592143803,-0.5149257099173234,-0.8679971567585394,0.6699310191227816
NGC5585,poor,21.96258160463962,24,/Users/dualcomputer/bottomup/sparc/Rotmod_LTG 2/NGC5585_rotmod.dat,1.1804711423748853,SBdisk_expfit,1.0,1.1804711423748853,semi_flexible,0.1,10.0,0.05,5.0,3.7646954456622885,79.05860435890806,85.05860435890806,88.59276584995189,3,6794.862195183458,2.6268838090833824,1.3705998202709606,2.2252842232115793,1.1610616906005617,0.5217588290474157,0.11804711423748854,11.804711423748852,0.05902355711874427,5.902355711874426,False,False,False,False,2.547273758076813,2.0832005521521215,7.174431554805639,157.83749420572406,161.83749420572406,164.19360186641995,12.498135444900955,2.2719417565960596,5.069531950044931,4.662678719707561,22.273464472975455,512.2896828784354,514.2896828784354,515.4677367087834,10.96476691625726,10.0,7.65007455747853,6.362171793951005,BuP_fresh,BuP_fresh,-3.4097361091433505,-18.508769027313168,-76.778889846816,-429.2310785195274
